,G_Val,F_Val,F_total,F_percent
2011.10.19,"+79,541","-97,662","28,902,770",60.06%
2011.10.18,"+32,135","-93,517","29,000,432",60.26%
2011.10.17,"+58,190","-108,678","29,093,949",60.45%
2011.10.14,"+54,061","+19,360","29,202,627",60.68%
2011.10.13,"+19,343","-34,579","29,183,090",60.64%
2011.10.12,"+23,677","+7,138","29,217,389",60.71%
2011.10.11,"+52,070","-74,811","29,210,251",60.69%
2011.10.10,"+14,870","-13,951","29,285,062",60.85%
2011.10.07,"-54,914","-65,391","29,299,013",60.88%
2011.10.06,"+97,343","-72,510","29,364,404",61.01%
2011.10.05,"+46,816","+38,092","29,436,914",61.17%
2011.10.04,"-35,465","+72,859","29,398,822",61.09%
2011.09.30,"-23,997","+43,356","29,325,279",60.93%
2011.09.29,"-1,992","+39,878","29,281,923",60.84%
2011.09.28,"-19,185","+28,419","29,242,045",60.76%
2011.09.27,"-5,231","+5,575","29,213,626",60.70%
2011.09.26,"+91,897","-9,004","29,208,051",60.69%
2011.09.23,"+97,696","-100,574","29,217,055",60.71%
2011.09.22,"+53,945","-33,361","29,317,629",60.92%
2011.09.21,"+151,059","-24,348","29,350,990",60.99%
2011.09.20,"+53,131","+2,412","29,375,338",61.04%
2011.09.19,"+11,382","+16,241","29,372,926",61.03%
2011.09.16,"+52,750","-15,474","29,356,685",61.00%
2011.09.15,"+40,225","-13,412","29,372,159",61.03%
2011.09.14,"+83,507","-83,260","29,385,571",61.06%
2011.09.09,"+54,087","-65,075","29,468,831",61.23%
2011.09.08,"+81,603","-111,902","29,533,906",61.37%
2011.09.07,"+100,110","-90,126","29,645,808",61.60%
2011.09.06,"+289,676","-212,869","29,735,934",61.79%
2011.09.05,"+114,617","-114,061","29,948,803",62.23%
2011.09.02,"+124,025","-88,790","30,062,864",62.47%
2011.09.01,"+8,395","+74,475","30,153,654",62.65%
2011.08.31,"+84,886","+10,072","30,079,179",62.50%
2011.08.30,"+1,637","+7,195","30,069,107",62.48%
2011.08.29,"-14,625","-10,411","30,060,850",62.46%
2011.08.26,"+26,809","-51,613","30,071,261",62.48%
2011.08.25,"-18,000","-10,753","30,122,697",62.59%
2011.08.24,"-15,149","+48,718","30,133,096",62.61%
2011.08.23,"+23,960","+7,581","30,083,813",62.51%
2011.08.22,"+51,637","+15,789","30,076,232",62.49%
2011.08.19,"+100,678","-95,594","30,060,443",62.46%
2011.08.18,"+218,621","-143,507","30,149,073",62.64%
2011.08.17,"-11,122","-97,627","30,292,580",62.94%
2011.08.16,"+20,613","-161,357","30,390,207",63.15%
2011.08.12,"+54,831","-245,109","30,548,954",63.48%
2011.08.11,"+189,029","-192,831","30,794,063",63.99%
2011.08.10,"+63,825","-87,702","30,986,894",64.39%
2011.08.09,"+46,483","-72,289","31,074,596",64.57%
2011.08.08,"+56,826","-39,678","31,146,885",64.72%
2011.08.05,"+80,915","-50,491","31,185,563",64.80%
2011.08.04,"+126,875","-100,338","31,235,924",64.90%
2011.08.03,"+68,609","-58,832","31,338,002",65.12%
2011.08.02,"+42,053","-7,191","31,396,834",65.24%
2011.08.01,"+75,230","-49,598","31,404,025",65.25%
2011.07.29,"+28,725","-30,710","31,453,623",65.36%
2011.07.28,"+240,089","-206,487","31,485,333",65.42%
2011.07.27,"+65,078","+10,260","31,691,820",65.85%
2011.07.26,"+162,432","-103,317","31,681,560",65.83%
2011.07.25,"+42,855","-43,160","31,555,611",65.57%
2011.07.22,"+51,637","-53,408","31,598,771",65.66%
2011.07.21,"+94,909","-112,751","31,652,179",65.77%
2011.07.20,"+195,859","-132,550","31,764,930",66.00%
2011.07.19,"+291,058","-160,184","31,897,480",66.28%
2011.07.18,"+149,085","-124,897","32,058,664",66.61%
2011.07.15,"+70,885","-39,275","32,183,561",66.87%
2011.07.14,"-67,570","-33,390","32,222,836",66.95%
2011.07.13,"-1,489","+45,197","32,256,226",67.02%
2011.07.12,"-5,471","-39,894","32,211,029",66.93%
2011.07.11,"+16,212","-3,486","32,250,923",67.01%
2011.07.08,"+8,246","-14,811","32,254,409",67.02%
2011.07.07,"+21,700","-8,082","32,269,220",67.05%
2011.07.06,"-17,165","-5,979","32,277,302",67.07%
2011.07.05,"+7,021","+2,667","32,283,281",67.08%
2011.07.04,"-108,042","+4,953","32,282,384",67.08%
2011.07.01,"-37,008","+15,074","32,277,431",67.07%
2011.06.30,"-22,652","-11,122","32,262,357",67.04%
2011.06.29,"-22,511","+3,684","32,264,779",67.04%
2011.06.28,"+24,372","-17,614","32,261,095",67.03%
2011.06.27,"-29,289","-17,876","32,278,709",67.07%
2011.06.24,"+30,587","-45,898","32,296,585",67.11%
2011.06.23,"+5,487","-50,191","32,342,575",67.20%
2011.06.22,-512,+997,"32,392,766",67.31%
2011.06.21,"+16,892","+2,208","32,391,769",67.30%
2011.06.20,"+17,610","-10,661","32,389,561",67.30%
2011.06.17,"+18,833","-12,900","32,400,222",67.32%
2011.06.16,"-6,127","-6,670","32,413,122",67.35%
2011.06.15,"+34,294","-65,658","32,419,792",67.36%
2011.06.14,"+92,703","-72,540","32,485,450",67.50%
2011.06.13,"+145,226","-87,664","32,557,990",67.65%
2011.06.10,"-9,275","-6,647","32,645,654",67.83%
2011.06.09,"+9,346","-38,746","32,652,121",67.85%
2011.06.08,"+14,701","+13,734","32,690,647",67.93%
2011.06.07,"+78,693","-76,090","32,676,913",67.90%
2011.06.03,"+18,941","-18,883","32,752,053",68.05%
2011.06.02,"-13,279","+3,964","32,771,107",68.09%
2011.06.01,"+16,850","-14,120","32,767,143",68.08%
2011.05.31,"+83,515","-57,194","32,781,263",68.11%
2011.05.30,"+19,533","-23,144","32,838,457",68.23%
2011.05.27,"-6,003","-3,059","32,861,601",68.28%
2011.05.26,"-13,549","-17,403","32,864,660",68.29%
2011.05.25,+294,"+25,495","32,882,623",68.32%
2011.05.24,"+2,390","-8,749","32,857,036",68.27%
2011.05.23,"+2,758","-21,385","32,865,785",68.29%
2011.05.20,"+27,038","-8,499","32,877,170",68.31%
2011.05.19,"-2,434","+32,050","32,895,669",68.35%
2011.05.18,"-6,836","-128,675","32,863,619",68.29%
2011.05.17,"+9,168","-14,386","32,992,294",68.55%
2011.05.16,"-12,134",+393,"33,006,680",68.58%
2011.05.13,"-5,477","-5,884","33,019,887",68.61%
2011.05.12,"-23,980","-8,328","33,016,971",68.60%
2011.05.11,"-48,845","+60,948","33,025,299",68.62%
2011.05.09,"-39,359","+40,968","32,964,351",68.49%
2011.05.06,"+1,498","+11,436","32,923,383",68.41%
2011.05.04,"+2,320","+11,857","32,920,747",68.40%
2011.05.03,"+3,297","+17,246","32,908,890",68.38%
2011.05.02,"-3,297","+51,550","32,891,644",68.34%
2011.04.29,"-15,566","+73,866","32,840,094",68.24%
2011.04.28,"-33,451","+51,325","32,766,228",68.08%
2011.04.27,"-7,898","+119,389","32,715,693",67.98%
2011.04.26,"+3,691","+58,993","32,596,304",67.73%
2011.04.25,"-26,637","+21,746","32,537,140",67.61%
2011.04.22,+368,"+46,103","32,515,394",67.56%
2011.04.21,"+9,326","+97,663","32,476,224",67.48%
2011.04.20,"-12,474","+117,624","32,378,561",67.28%
2011.04.19,"-42,109","+75,616","32,260,937",67.03%
2011.04.18,"-61,292","-2,931","32,185,321",66.88%
2011.04.15,"-3,320",-249,"32,188,252",66.88%
2011.04.14,"-28,391","-17,339","32,188,501",66.88%
2011.04.13,"-33,616","-24,916","32,205,840",66.92%
2011.04.12,"-19,003","-65,204","32,230,756",66.97%
2011.04.11,"-37,557","+116,007","32,295,960",67.11%
2011.04.08,"-25,063","-27,504","32,179,953",66.86%
2011.04.07,"-25,150","+20,105","32,207,457",66.92%
2011.04.06,"-28,980","+64,420","32,187,352",66.88%
2011.04.05,"-7,225","+56,984","32,122,932",66.75%
2011.04.04,"-9,795","+69,233","32,065,948",66.63%
2011.04.01,"-2,312","+261,760","31,996,715",66.48%
2011.03.31,"+4,580","+10,722","31,734,955",65.94%
2011.03.30,"+10,395","+42,741","31,724,233",65.92%
2011.03.29,"-7,523","-61,548","31,681,492",65.83%
2011.03.28,"-19,174","-62,884","31,743,040",65.96%
2011.03.25,"-27,771","-82,027","31,807,634",66.09%
2011.03.24,"-9,919","-10,906","31,889,661",66.26%
2011.03.23,"+30,808","+21,501","31,900,567",66.28%
2011.03.22,"-4,409","+16,964","31,878,544",66.24%
2011.03.21,"+18,464","-2,800","31,861,580",66.20%
2011.03.18,"+1,684","+5,088","31,864,380",66.21%
2011.03.17,"-18,201","+23,052","31,859,292",66.20%
2011.03.16,"+25,280","+28,297","31,836,240",66.15%
2011.03.15,"-40,192","+66,345","31,807,943",66.09%
2011.03.14,"-64,580","+107,338","31,741,598",65.95%
2011.03.11,"-10,125","-8,683","31,634,260",65.73%
2011.03.10,"+36,056","-17,817","31,642,943",65.75%
2011.03.09,"-10,712","+6,599","31,660,760",65.79%
2011.03.08,"+15,854","+12,704","31,654,161",65.77%
2011.03.07,"-33,312","-30,076","31,641,466",65.75%
2011.03.04,"-4,757","+25,894","31,671,542",65.81%
2011.03.03,"-23,031","+26,516","31,649,068",65.76%
2011.03.02,"-35,348","+46,594","31,622,552",65.71%
2011.02.28,"-43,299","+97,901","31,575,958",65.61%
2011.02.25,"-28,436","+11,534","31,478,057",65.41%
2011.02.24,"-1,259","-3,044","31,466,523",65.38%
2011.02.23,"+33,526","+64,555","31,469,567",65.39%
2011.02.22,"-58,679","+49,145","31,405,012",65.25%
2011.02.21,"-78,820","-64,817","31,355,867",65.15%
2011.02.18,"-50,696","+78,954","31,417,144",65.28%
2011.02.17,"-45,886","+80,602","31,338,190",65.12%
2011.02.16,"-32,384","+30,593","31,257,588",64.95%
2011.02.15,"-59,101","+63,771","31,226,995",64.88%
2011.02.14,"+8,677","-6,477","31,163,224",64.75%
2011.02.11,"-10,837","-90,786","31,168,223",64.76%
2011.02.10,"+2,677","-27,674","31,259,009",64.95%
2011.02.09,"+44,868","-6,977","31,286,683",65.01%
2011.02.08,"-15,933","+36,961","31,293,660",65.02%
2011.02.07,"+9,089","+29,275","31,256,699",64.95%
2011.02.01,"-22,958","+8,894","31,228,424",64.89%
2011.01.31,"-20,348","-6,529","31,219,530",64.87%
2011.01.28,"+6,319","+10,968","31,226,059",64.88%
2011.01.27,"-69,517","+62,752","31,215,091",64.86%
2011.01.26,"-2,457",+153,"31,152,339",64.73%
2011.01.25,"-29,507","+37,266","31,152,186",64.73%
2011.01.24,"-54,334","+148,502","31,114,920",64.65%
2011.01.21,"+30,088","+7,862","30,966,418",64.34%
2011.01.20,"+11,948","+27,073","30,958,556",64.33%
2011.01.19,"-43,971","-53,443","30,931,483",64.27%
2011.01.18,"-29,425","-27,265","30,984,466",64.38%
2011.01.17,"+120,864","-160,009","31,011,731",64.44%
2011.01.14,"+115,507","-86,661","31,171,740",64.77%
2011.01.13,"+161,768","-384,757","31,258,401",64.95%
2011.01.12,"+46,212","-139,813","31,643,158",65.75%
2011.01.11,"-4,936","-44,738","31,782,971",66.04%
2011.01.10,"+15,044","-107,477","31,827,709",66.13%
2011.01.07,"+23,727","-8,244","31,935,186",66.36%
2011.01.06,"-1,871","+5,408","31,943,430",66.37%
2011.01.05,"+17,149","-4,325","31,938,877",66.36%
2011.01.04,"-11,890","-11,905","31,946,657",66.38%
2011.01.03,"+18,610","-32,057","31,960,614",66.41%
2010.12.30,"+79,801","-33,010","31,992,671",66.48%
2010.12.29,"+33,067","+13,364","32,025,681",66.54%
2010.12.28,"+50,378","+45,068","32,012,317",66.52%
2010.12.27,"+11,682","+13,048","31,967,249",66.42%
2010.12.24,"-29,611","+38,649","31,952,491",66.39%
2010.12.23,"+13,438","+42,680","31,887,045",66.26%
2010.12.22,"+1,459","+38,606","31,840,907",66.16%
2010.12.21,"+1,254","-22,041","31,802,301",66.08%
2010.12.20,"+37,878","+162,981","31,824,802",66.13%
2010.12.17,"+17,989","+182,394","31,661,821",65.79%
2010.12.16,"-2,844","+95,986","31,479,427",65.41%
2010.12.15,"-65,762","+79,443","31,383,441",65.21%
2010.12.14,"-33,114","+45,166","31,303,998",65.04%
2010.12.13,"-21,418","+22,246","31,257,635",64.95%
2010.12.10,"-26,501","+20,116","31,234,192",64.90%
2010.12.09,"-41,150","+70,879","31,214,076",64.86%
2010.12.08,"-56,665","+98,608","31,144,526",64.71%
2010.12.07,"-49,478","+39,465","31,044,868",64.51%
2010.12.06,"-35,816","-28,124","31,005,403",64.42%
2010.12.03,"-109,067","+12,987","31,033,527",64.48%
2010.12.02,"-130,963","+52,876","31,018,300",64.45%
2010.12.01,"-33,222","-2,590","30,965,424",64.34%
2010.11.30,"+55,727","+21,019","30,968,014",64.35%
2010.11.29,"+16,750","+10,355","30,946,995",64.30%
2010.11.26,"+3,156","-30,798","30,936,640",64.28%
2010.11.25,"-17,889","+1,438","30,967,438",64.35%
2010.11.24,"+19,468","-34,631","30,962,655",64.34%
2010.11.23,"+22,631","+79,185","30,997,286",64.41%
2010.11.22,"-5,210","+16,734","30,919,151",64.24%
2010.11.19,"-44,554","+18,647","30,902,417",64.21%
2010.11.18,"-38,495","-10,238","30,883,770",64.17%
2010.11.17,"-11,248","-9,351","30,894,008",64.19%
2010.11.16,"-46,196","+80,786","30,903,359",64.21%
2010.11.15,"-16,090","+69,152","30,822,573",64.04%
2010.11.12,"-59,979","+61,523","30,753,421",63.90%
2010.11.11,"+17,061","-91,333","30,691,898",63.77%
2010.11.10,"-79,751","+8,089","30,780,447",63.96%
2010.11.09,"-47,224","+40,999","30,772,358",63.94%
2010.11.08,"-69,754","+30,183","30,731,359",63.85%
2010.11.05,"-33,059","+110,256","30,701,176",63.79%
2010.11.04,"-108,156","+55,615","30,590,920",63.56%
2010.11.03,"-36,615","+45,818","30,534,805",63.45%
2010.11.02,"-82,775","+137,706","30,488,987",63.35%
2010.11.01,"-54,739","-17,643","30,351,281",63.06%
2010.10.29,"-31,374","-33,181","30,368,924",63.10%
2010.10.28,"-1,048","+38,946","30,402,945",63.17%
2010.10.27,"-39,115","+48,483","30,363,999",63.09%
2010.10.26,"-48,126","+36,513","30,315,516",62.99%
2010.10.25,"-70,336","+68,170","30,279,003",62.91%
2010.10.22,"-44,750","+35,746","30,210,833",62.77%
2010.10.21,"-89,829","+233,241","30,175,087",62.70%
2010.10.20,"+35,695","-65,060","29,942,189",62.21%
2010.10.19,"+35,778","+16,043","30,007,749",62.35%
2010.10.18,"-10,964","+12,339","29,992,059",62.32%
2010.10.15,"-27,420","+6,765","29,979,720",62.29%
2010.10.14,"-31,534","-19,493","29,969,955",62.27%
2010.10.13,"-18,324","-4,683","29,989,448",62.31%
2010.10.12,"+10,659","+4,128","29,994,131",62.32%
2010.10.11,"-8,392","+27,826","29,990,003",62.31%
2010.10.08,"-9,794","+22,995","29,963,277",62.26%
2010.10.07,+231,"+9,742","29,940,882",62.21%
2010.10.06,"-30,797","+74,653","29,931,140",62.19%
2010.10.05,"+6,989","+137,319","29,856,487",62.04%
2010.10.04,"-9,457","+93,853","29,719,168",61.75%
2010.10.01,"-68,786","+137,392","29,625,315",61.56%
2010.09.30,"+33,609","-114,539","29,487,923",61.27%
2010.09.29,"-3,412","-38,190","29,602,462",61.51%
2010.09.28,"+77,316","+6,102","29,640,652",61.59%
2010.09.27,"+83,107","+23,919","29,616,122",61.54%
2010.09.24,"+3,297","+41,746","29,592,203",61.49%
2010.09.20,-779,+556,"29,550,457",61.40%
2010.09.17,"+31,610","+58,225","29,549,901",61.40%
2010.09.16,"-12,983","-12,048","29,491,417",61.28%
2010.09.15,"-25,899","+60,247","29,503,465",61.30%
2010.09.14,"-84,663","+37,288","29,443,218",61.18%
2010.09.13,"+1,782","+29,288","29,405,930",61.10%
2010.09.10,"-6,081","+126,241","29,376,642",61.04%
2010.09.09,"+31,034","-1,562","29,249,401",60.78%
2010.09.08,"+31,710","+54,196","29,250,963",60.78%
2010.09.07,"-36,747","+27,445","29,195,737",60.66%
2010.09.06,"-35,328","+30,755","29,168,292",60.61%
2010.09.03,"+15,520","+17,316","29,137,537",60.54%
2010.09.02,"-108,974","+46,459","29,120,221",60.51%
2010.09.01,"+30,212","-29,569","29,072,762",60.41%
2010.08.31,"+62,597","+44,327","29,103,361",60.47%
2010.08.30,"-38,157","+26,219","29,059,034",60.38%
2010.08.27,"-14,035","+4,697","29,032,815",60.33%
2010.08.26,"-3,250","+69,943","29,028,118",60.32%
2010.08.25,"-13,115","+26,807","28,958,175",60.17%
2010.08.24,"+15,376","+10,073","28,931,368",60.11%
2010.08.23,"-9,188","-23,832","28,921,194",60.09%
2010.08.20,"-317,229","+256,432","28,945,026",60.14%
2010.08.19,"-88,022","-20,656","28,688,594",59.61%
2010.08.18,"-77,760","+31,830","28,724,854",59.69%
2010.08.17,"-3,064","+6,359","28,693,954",59.62%
2010.08.16,"-36,971","-16,054","28,689,961",59.61%
2010.08.13,"-11,340","-1,849","28,706,387",59.65%
2010.08.12,"-59,428","+49,967","28,710,670",59.66%
2010.08.11,"-34,928","+35,439","28,662,563",59.56%
2010.08.10,"-69,052","+72,398","28,628,426",59.49%
2010.08.09,"-34,326","+87,979","28,556,400",59.34%
2010.08.06,"-54,099","+88,164","28,471,397",59.16%
2010.08.05,"-63,204","+109,299","28,383,977",58.98%
2010.08.04,"-92,224","+183,433","28,279,358",58.76%
2010.08.03,"-51,009","-39,190","28,096,395",58.38%
2010.08.02,"-52,642","-13,606","28,148,605",58.49%
2010.07.30,"-42,803","+10,553","28,166,675",58.53%
2010.07.29,"-13,867","-28,628","28,159,924",58.51%
2010.07.28,"+2,055","+13,437","28,188,924",58.57%
2010.07.27,"-44,915","-10,269","28,179,207",58.55%
2010.07.26,"-32,745","+76,697","28,187,262",58.57%
2010.07.23,"-25,498","+57,240","28,120,102",58.43%
2010.07.22,"-31,482","+21,994","28,062,862",58.31%
2010.07.21,"-81,202","+56,211","28,040,868",58.26%
2010.07.20,"-36,022","-16,222","27,986,057",58.15%
2010.07.19,"-32,051","+25,883","28,003,663",58.19%
2010.07.16,"-28,552","+64,951","27,977,780",58.13%
2010.07.15,"-47,423","+17,775","27,912,829",58.00%
2010.07.14,"-51,358","+46,239","27,894,911",57.96%
2010.07.13,"+17,545","-18,282","27,848,672",57.86%
2010.07.12,"-2,060","+16,751","27,866,954",57.90%
2010.07.09,"+11,880","+19,477","27,847,535",57.86%
2010.07.08,"+29,012","-2,843","27,828,058",57.82%
2010.07.07,"+95,650","-153,218","27,831,901",57.83%
2010.07.06,"+60,189","+144,218","27,985,119",58.15%
2010.07.05,"+39,913","+101,375","27,849,149",57.87%
2010.07.02,"+2,189","+16,199","27,747,774",57.66%
2010.07.01,"-6,749","+110,841","27,731,575",57.62%
2010.06.30,+555,"+31,798","27,620,734",57.39%
2010.06.29,"-2,176","+5,176","27,589,936",57.33%
2010.06.28,"+7,661","+7,629","27,584,760",57.32%
2010.06.25,"-21,631","-26,231","27,578,131",57.30%
2010.06.24,"+19,082","+1,144","27,604,362",57.36%
2010.06.23,"-43,239","+27,769","27,603,218",57.35%
2010.06.22,"+10,610","+30,659","27,575,449",57.30%
2010.06.21,"+27,172","+31,239","27,544,790",57.23%
2010.06.18,"-16,776","-1,885","27,515,281",57.17%
2010.06.17,"-1,003","-17,893","27,517,166",57.18%
2010.06.16,"-26,798","+17,118","27,535,059",57.21%
2010.06.15,"+27,380","-13,188","27,517,941",57.18%
2010.06.14,"+52,942","+126,952","27,530,753",57.20%
2010.06.11,"-20,410","+90,530","27,403,801",56.94%
2010.06.10,"+12,083","+2,503","27,313,271",56.75%
2010.06.09,"+1,425","+29,085","27,310,768",56.75%
2010.06.08,"-1,060","+28,081","27,281,683",56.69%
2010.06.07,"-70,439","+69,980","27,253,602",56.63%
2010.06.04,"-53,597","+90,367","27,183,622",56.48%
2010.06.03,-923,"+41,416","27,093,255",56.30%
2010.06.01,"-21,419","+81,378","27,050,699",56.21%
2010.05.31,"-41,058","+72,901","26,969,321",56.04%
2010.05.28,"-91,336","+130,035","26,896,420",55.89%
2010.05.27,"-39,976","-31,639","26,766,385",55.62%
2010.05.26,"-14,352","+18,090","26,798,300",55.68%
2010.05.25,"+20,855","-18,488","26,778,482",55.64%
2010.05.24,"-21,375","+7,549","26,797,070",55.68%
2010.05.20,"+19,554","+27,291","26,789,521",55.66%
2010.05.19,"-9,839",-886,"26,762,230",55.61%
2010.05.18,"+12,368","-12,381","26,763,116",55.61%
2010.05.17,"-17,431","+19,937","26,775,497",55.64%
2010.05.14,"-35,882","+68,057","26,755,560",55.59%
2010.05.13,"-47,609","+44,078","26,687,503",55.45%
2010.05.12,"+16,793","+19,066","26,643,425",55.36%
2010.05.11,"-50,551","+10,536","26,624,359",55.32%
2010.05.10,"-43,195","-7,591","26,613,823",55.30%
2010.05.07,"+20,182","-40,158","26,639,161",55.35%
2010.05.06,"+4,363","+19,705","26,698,183",55.47%
2010.05.04,"-175,561","-2,614","26,678,478",55.43%
2010.05.03,"-71,312","-69,630","26,681,838",55.44%
2010.04.30,"-43,977","-23,121","26,751,468",55.59%
2010.04.29,"-82,822","+52,582","26,782,199",55.65%
2010.04.28,"-58,451","+77,364","26,729,617",55.54%
2010.04.27,"-34,476","+52,318","26,652,053",55.38%
2010.04.26,"-5,046","+36,161","26,583,385",55.24%
2010.04.23,"-22,103","+8,601","26,547,224",55.16%
2010.04.22,"-28,913","+21,015","26,538,623",55.14%
2010.04.21,"+20,354","+24,895","26,517,708",55.10%
2010.04.20,"-20,738","-53,848","26,492,813",55.05%
2010.04.19,"-10,469","-26,115","26,546,141",55.16%
2010.04.16,"-281,641","+181,160","26,572,256",55.21%
2010.04.15,"-38,167","+30,413","26,381,096",54.82%
2010.04.14,"-28,970","+55,700","26,349,403",54.75%
2010.04.13,"-31,302","+79,959","26,279,183",54.60%
2010.04.12,"-4,116","+28,769","26,199,224",54.44%
2010.04.09,"-10,749","-18,409","26,166,709",54.37%
2010.04.08,"-33,441","+64,247","26,185,118",54.41%
2010.04.07,"+39,938","+20,579","26,121,391",54.28%
2010.04.06,"-9,118","+58,023","26,100,812",54.23%
2010.04.05,"+16,594","+67,608","26,042,789",54.11%
2010.04.02,"-49,802","+44,024","25,975,181",53.97%
2010.04.01,"+80,064","+47,639","25,931,157",53.88%
2010.03.31,"+14,171","-102,576","25,883,518",53.78%
2010.03.30,"-367,855","+292,332","25,986,094",53.99%
2010.03.29,"-8,702","+30,897","25,693,762",53.39%
2010.03.26,"-70,806","+71,084","25,662,865",53.32%
2010.03.25,"-9,083","+38,600","25,591,781",53.18%
2010.03.24,"+24,506","-14,339","25,553,181",53.10%
2010.03.23,"+32,149","+7,901","25,567,520",53.13%
2010.03.22,"-105,971","+90,161","25,559,619",53.11%
2010.03.19,-429,"+33,658","25,469,458",52.92%
2010.03.18,"-55,537","-31,848","25,435,800",52.85%
2010.03.17,"-29,166","+67,603","25,467,648",52.92%
2010.03.16,"+27,903","+6,545","25,410,045",52.80%
2010.03.15,"-8,296","-5,545","25,418,500",52.82%
2010.03.12,"+26,043","-30,250","25,424,045",52.83%
2010.03.11,"+11,976","+5,235","25,459,407",52.90%
2010.03.10,"-51,998","+34,503","25,454,172",52.89%
2010.03.09,"-36,810","+67,379","25,419,669",52.82%
2010.03.08,"-2,108","+109,065","25,356,131",52.69%
2010.03.05,"-16,159","+31,453","25,247,066",52.46%
2010.03.04,"-49,468","+67,153","25,215,613",52.39%
2010.03.03,"-78,649","+51,182","25,148,460",52.25%
2010.03.02,"-58,099","+170,432","25,096,948",52.15%
