,G_Val,F_Val,F_total,F_percent
2007.05.30,"+31,218","-13,930","2,670,650",21.06%
2007.05.29,"-29,307","+1,336","2,684,580",21.17%
2007.05.28,"-19,867","-4,445","2,683,244",21.16%
2007.05.25,"+19,146","+3,675","2,687,689",21.20%
2007.05.23,"+62,224","-6,790","2,684,014",21.17%
2007.05.22,"+35,606","-3,260","2,690,804",21.22%
2007.05.21,"-38,786","+34,219","2,694,764",21.25%
2007.05.18,"-51,701","+29,027","2,660,545",20.98%
2007.05.17,"-38,392","-20,025","2,631,518",20.76%
2007.05.16,"-8,666",+84,"2,651,543",20.91%
2007.05.15,"+9,937","-19,746","2,651,459",20.91%
2007.05.14,"-20,439","-7,805","2,671,205",21.07%
2007.05.11,"+38,814","+27,847","2,679,010",21.13%
2007.05.10,"+48,184","+112,176","2,651,163",20.91%
2007.05.09,"+81,822","+24,422","2,538,987",20.09%
2007.05.08,"-16,750","+160,399","2,514,565",19.90%
2007.05.07,"+8,143","+141,801","2,354,166",18.63%
2007.05.04,"+45,908","+30,291","2,212,365",17.51%
2007.05.03,"-46,759","+53,676","2,182,074",17.27%
2007.05.02,"+23,422","-1,749","2,128,398",16.84%
2007.04.30,"+106,011","+57,013","2,130,147",16.86%
2007.04.27,"+169,151","+11,103","2,074,634",16.42%
2007.04.26,"+78,969","-53,151","2,063,531",16.33%
2007.04.25,"+78,696","-6,346","2,116,682",16.75%
2007.04.24,"+34,207","-1,403","2,123,028",16.80%
2007.04.23,"+13,164","-1,735","2,124,431",16.81%
2007.04.20,"-19,725","+10,431","2,126,166",16.83%
2007.04.19,"-11,273",+43,"2,115,735",16.74%
2007.04.18,"+62,160","-3,754","2,115,692",16.74%
2007.04.17,"+27,160","-96,819","2,119,446",16.77%
2007.04.16,"-66,386","-35,008","2,216,265",17.54%
2007.04.13,"-20,331","-45,379","2,251,273",17.82%
2007.04.12,"-28,634","-25,598","2,296,652",18.18%
2007.04.11,"-43,853","-32,540","2,322,250",18.38%
2007.04.10,"-40,625","-2,609","2,354,790",18.64%
2007.04.09,"-25,482","+1,765","2,357,399",18.66%
2007.04.06,"-30,602","-19,198","2,355,634",18.64%
2007.04.05,"-8,105","+13,182","2,374,832",18.82%
2007.04.04,"+13,879","+21,541","2,361,650",18.72%
2007.04.03,"-3,112","+8,300","2,340,109",18.55%
2007.04.02,"+10,020","+4,688","2,331,809",18.48%
2007.03.30,"+3,904","+15,193","2,327,121",18.44%
2007.03.29,"+24,576","+17,656","2,311,928",18.32%
2007.03.28,"-48,330","-8,540","2,294,272",18.18%
2007.03.27,"-14,843","-4,081","2,302,812",18.25%
2007.03.26,"-16,724","+4,100","2,306,893",18.28%
2007.03.23,"-20,127","-3,684","2,302,793",18.25%
2007.03.22,"+11,553","+16,178","2,306,477",18.28%
2007.03.21,"-7,549","+30,750","2,290,299",18.15%
2007.03.20,"-12,868","-6,931","2,259,549",17.91%
2007.03.19,"-36,099",-520,"2,266,480",17.96%
2007.03.16,"-12,031","-10,627","2,267,000",17.97%
2007.03.15,"-37,319","-1,898","2,277,627",18.05%
2007.03.14,"-9,308","-44,622","2,279,525",18.06%
2007.03.13,"+6,970","+18,776","2,324,147",18.42%
2007.03.12,"-20,269","-20,861","2,305,371",18.27%
2007.03.09,"-6,735","+11,434","2,326,232",18.52%
2007.03.08,"-7,635","+7,500","2,314,798",18.43%
2007.03.07,"+26,303","+19,395","2,307,298",18.37%
2007.03.06,"-22,309","+22,911","2,287,903",18.22%
2007.03.05,"-41,204","+2,473","2,264,992",18.04%
2007.03.02,"+1,735","+7,998","2,262,519",18.02%
2007.02.28,"-12,979","+21,536","2,254,521",17.95%
2007.02.27,"+32,427","+33,367","2,232,985",17.78%
2007.02.26,"+18,925",+550,"2,199,618",17.51%
2007.02.23,"-2,819","+2,794","2,199,068",17.51%
2007.02.22,"-13,509",-713,"2,196,274",17.49%
2007.02.21,"+2,095","+15,957","2,196,987",17.49%
2007.02.20,"+20,168","-18,195","2,181,030",17.37%
2007.02.16,"-1,875","+7,971","2,199,225",17.51%
2007.02.15,"+4,394","-22,924","2,191,254",17.45%
2007.02.14,"+17,634","+7,357","2,214,178",17.63%
2007.02.13,"+7,699","+64,752","2,206,821",17.57%
2007.02.12,"+13,337","+35,605","2,142,069",17.06%
2007.02.09,"+13,422","+124,920","2,106,464",16.77%
2007.02.08,"+26,475","+48,889","1,981,544",15.78%
2007.02.07,"+38,694","+12,406","1,932,655",15.40%
2007.02.06,"+45,580","-15,806","1,920,249",15.31%
2007.02.05,"+58,425",-164,"1,936,055",15.43%
2007.02.02,"+49,488","+18,465","1,936,219",15.43%
2007.02.01,"+121,241","-80,297","1,917,754",15.29%
2007.01.31,"+60,831","-62,929","1,998,051",15.93%
2007.01.30,"+65,890","-76,154","2,060,980",16.43%
2007.01.29,"+16,239","-20,616","2,137,134",17.03%
2007.01.26,"-53,801","+19,198","2,157,750",17.20%
2007.01.25,"+29,224","+15,749","2,138,552",17.05%
2007.01.24,"+19,717","-12,575","2,122,803",16.92%
2007.01.23,"-40,467","+12,838","2,135,378",17.02%
2007.01.22,"+22,867","-4,361","2,122,540",16.92%
2007.01.19,"-26,359","-8,899","2,126,901",16.95%
2007.01.18,"+12,921","+12,364","2,135,800",17.02%
2007.01.17,"+3,211","+5,732","2,123,436",16.92%
2007.01.16,"-2,949","-30,160","2,117,704",16.88%
2007.01.15,"+15,359","-16,369","2,147,864",17.12%
2007.01.12,"+13,916","+4,397","2,163,362",17.24%
2007.01.11,"+18,547","+21,506","2,158,965",17.21%
2007.01.10,"+50,417","-8,987","2,137,459",17.04%
2007.01.09,"+13,796","-32,607","2,146,446",17.11%
2007.01.08,"-4,606","-49,264","2,179,053",17.38%
2007.01.05,"+7,646","-6,625","2,228,317",17.77%
2007.01.04,"-3,888","-38,488","2,234,942",17.82%
2007.01.03,"-10,465","-6,503","2,273,430",18.13%
2007.01.02,"+2,563",+134,"2,279,933",18.18%
2006.12.28,"+47,003","-29,697","2,279,799",18.18%
2006.12.27,"+2,176","-15,295","2,309,496",18.42%
2006.12.26,"-20,549","+18,783","2,324,791",18.54%
2006.12.22,"+2,582",-768,"2,306,008",18.39%
2006.12.21,"-23,227","+8,785","2,306,776",18.40%
2006.12.20,"-5,426","+25,782","2,297,991",18.33%
2006.12.19,"-1,085","+24,752","2,272,209",18.12%
2006.12.18,"-3,470","+84,399","2,247,457",17.92%
2006.12.15,"+6,877","+7,256","2,163,058",17.25%
2006.12.14,"+12,251","+3,445","2,155,802",17.19%
2006.12.13,"+81,256","-140,400","2,152,357",17.16%
2006.12.12,"-38,167","+47,696","2,292,757",18.28%
2006.12.11,"-57,267","-135,467","2,245,061",17.90%
2006.12.08,"-17,285","-75,957","2,380,528",18.98%
2006.12.07,"-9,402","-109,890","2,456,485",19.67%
2006.12.06,"+13,344","-61,150","2,566,375",20.55%
2006.12.05,"+35,741","-2,426","2,627,525",21.04%
2006.12.04,"+24,195","-7,862","2,629,951",21.06%
2006.12.01,"-24,741","+5,745","2,637,813",21.12%
2006.11.30,"+1,072","+40,919","2,632,068",21.08%
2006.11.29,"+1,877",-159,"2,591,149",20.75%
2006.11.28,"+15,643","-18,074","2,591,308",20.75%
2006.11.27,"+15,505","-9,595","2,609,382",20.89%
2006.11.24,"+11,611","+3,013","2,618,977",20.97%
2006.11.23,"+21,090","-14,059","2,615,964",20.95%
2006.11.22,"+41,012","-47,041","2,630,023",21.06%
2006.11.21,"-4,992",-70,"2,677,064",21.44%
2006.11.20,"-30,687","+7,785","2,677,134",21.44%
2006.11.17,"-2,543","-20,064","2,669,349",21.37%
2006.11.16,"-1,539","-3,781","2,689,413",21.53%
2006.11.15,"+38,567","+2,871","2,693,194",21.56%
2006.11.14,"-6,349","+13,942","2,692,706",21.56%
2006.11.13,"-24,861","-7,194","2,678,764",21.45%
2006.11.10,"+3,933","-18,868","2,685,924",21.51%
2006.11.09,"-41,379","-1,026","2,704,792",21.66%
2006.11.08,"+55,432","-68,489","2,705,818",21.67%
2006.11.07,+48,+200,"2,774,307",22.23%
2006.11.06,"+62,510","-10,176","2,774,107",22.23%
2006.11.03,"+51,564",-745,"2,784,283",22.31%
2006.11.02,"+75,106","-3,633","2,785,028",22.32%
2006.11.01,"-7,640","-63,752","2,788,661",22.35%
2006.10.31,"-44,941","-13,509","2,852,413",22.86%
2006.10.30,"+16,045","+12,626","2,865,832",22.97%
2006.10.27,"-35,926",+105,"2,853,206",22.86%
2006.10.26,"+24,076","+52,375","2,853,101",22.86%
2006.10.25,"-8,074","+24,451","2,800,726",22.44%
2006.10.24,"+35,047","-34,855","2,776,275",22.25%
2006.10.23,"+11,559",-791,"2,811,130",22.53%
2006.10.20,"+166,483","+17,366","2,811,921",22.53%
2006.10.19,"+42,848","+23,382","2,794,555",22.39%
2006.10.18,"+17,443","+32,206","2,771,173",22.21%
2006.10.17,"-19,089","+27,001","2,738,967",21.95%
2006.10.16,"+1,845","+43,317","2,711,966",21.73%
2006.10.13,"+29,933","-6,495","2,668,649",21.40%
2006.10.12,"+21,350","+2,041","2,675,144",21.46%
2006.10.11,"+5,493","+3,548","2,673,103",21.44%
2006.10.10,"+29,594","+13,522","2,669,555",21.41%
2006.10.09,"+1,736","+26,166","2,656,033",21.30%
2006.10.04,"-39,311","-5,984","2,629,867",21.09%
2006.10.02,"-9,753",+606,"2,635,851",21.14%
2006.09.29,"-18,938","-39,091","2,635,245",21.14%
2006.09.28,"-44,007",-476,"2,674,336",21.45%
2006.09.27,"-44,347","+5,676","2,674,812",21.45%
2006.09.26,"-40,206","+34,911","2,669,136",21.41%
2006.09.25,"-3,876","+4,271","2,634,225",21.13%
2006.09.22,"-4,732","-19,423","2,629,954",21.09%
2006.09.21,"+16,595","+27,344","2,649,377",21.25%
2006.09.20,"-38,893","+8,045","2,622,033",21.03%
2006.09.19,"-126,275","+7,430","2,613,988",20.97%
2006.09.18,"-34,964","-19,314","2,606,558",20.91%
2006.09.15,"-56,880","+2,581","2,625,872",21.06%
2006.09.14,"-41,845","-25,982","2,623,291",21.04%
2006.09.13,"-3,348","+3,124","2,649,273",21.25%
2006.09.12,"+3,568","-11,348","2,646,149",21.22%
2006.09.11,"-24,821","+13,430","2,657,497",21.31%
2006.09.08,"-8,560","+15,353","2,644,067",21.21%
2006.09.07,"-3,416","-3,941","2,628,714",21.13%
2006.09.06,"-33,222","+1,125","2,632,655",21.16%
2006.09.05,"-45,262","+10,478","2,631,530",21.15%
2006.09.04,"+19,414","+16,721","2,621,052",21.06%
2006.09.01,"+27,281","+71,869","2,604,331",20.93%
2006.08.31,"+37,818",+54,"2,532,462",20.35%
2006.08.30,"+22,491","+4,663","2,532,408",20.35%
2006.08.29,"+1,799","-18,097","2,527,745",20.31%
2006.08.28,"+38,556","+16,453","2,545,842",20.46%
2006.08.25,"+22,753","-67,860","2,529,389",20.33%
2006.08.24,"-10,362","-37,983","2,597,249",20.87%
2006.08.23,"+49,490","-20,242","2,635,232",21.18%
2006.08.22,"+3,151","+19,350","2,655,474",21.34%
2006.08.21,"+2,704","+1,671","2,636,124",21.19%
2006.08.18,"-3,011",+290,"2,634,453",21.17%
2006.08.17,"+35,863","+9,426","2,634,163",21.17%
2006.08.16,"+48,516","-111,875","2,624,737",21.09%
2006.08.14,"-7,038","-59,226","2,736,612",21.99%
2006.08.11,"+34,347","-59,950","2,795,838",22.47%
2006.08.10,"+37,665","-15,764","2,855,788",22.95%
2006.08.09,"+72,938","+16,241","2,871,552",23.08%
2006.08.08,"+21,199",+252,"2,855,311",22.95%
2006.08.07,"+1,260","+19,144","2,855,059",22.98%
2006.08.04,"+35,159","-79,649","2,835,915",22.83%
2006.08.03,"-6,670","+22,580","2,915,564",23.47%
2006.08.02,"+40,592","-79,474","2,892,984",23.29%
2006.08.01,"-11,806",+357,"2,972,458",23.93%
2006.07.31,"-2,262","-8,922","2,972,101",23.93%
2006.07.28,"-1,131","-14,749","2,981,023",24.00%
2006.07.27,"-1,498","-7,195","2,995,772",24.12%
2006.07.26,"-18,186","+41,148","3,002,967",24.17%
2006.07.25,"-11,934","-1,985","2,961,819",23.84%
2006.07.24,"-9,884",+171,"2,963,804",23.86%
2006.07.21,"+18,398","+4,082","2,963,633",23.86%
2006.07.20,"+10,751","+4,288","2,959,551",23.82%
2006.07.19,"-45,949","+44,669","2,955,263",23.79%
2006.07.18,"-7,156","-3,422","2,910,594",23.43%
2006.07.14,"-128,793","+241,257","2,914,016",23.46%
2006.07.13,"-308,154","+343,470","2,672,759",21.52%
2006.07.12,"-25,482","+221,096","2,329,289",18.75%
2006.07.11,"+7,686","+58,833","2,108,193",16.97%
2006.07.10,"+4,502","+93,548","2,049,360",16.50%
2006.07.07,"-3,293","+30,700","1,955,812",15.75%
2006.07.06,"+18,119","+29,906","1,925,112",15.50%
2006.07.05,"-3,283","+39,183","1,895,206",15.26%
2006.07.04,"+4,961","-1,290","1,856,023",14.95%
2006.07.03,+191,"+13,419","1,857,313",14.96%
2006.06.30,"+42,108","-6,778","1,843,894",14.85%
2006.06.29,"-2,917","+208,921","1,850,672",14.90%
2006.06.28,"-25,048","+155,655","1,641,751",13.22%
2006.06.27,"-140,279","+26,704","1,486,096",11.97%
2006.06.26,"-16,275","-7,324","1,459,392",11.75%
2006.06.23,"-87,499","+1,285","1,466,716",11.81%
2006.06.22,"-32,527",+31,"1,695,431",13.65%
2006.06.21,"+1,876","-42,016","1,695,400",13.65%
2006.06.20,"-15,556","-15,303","1,737,416",13.99%
2006.06.19,"+4,477",+626,"1,752,719",14.11%
2006.06.16,"+18,782","+18,944","1,752,093",14.11%
2006.06.15,"+33,986","-45,248","1,733,149",13.96%
2006.06.14,"+57,267","+4,753","1,778,397",14.32%
2006.06.13,-529,"+6,509","1,773,644",14.30%
2006.06.12,"+2,183","-17,262","1,767,135",14.24%
2006.06.09,"+27,372","+9,155","1,784,397",14.38%
2006.06.08,"-1,395","-50,675","1,775,242",14.31%
2006.06.07,"-1,521","-11,484","1,825,917",14.72%
2006.06.05,"-8,957","-15,551","1,837,401",14.81%
2006.06.02,"+32,453","-1,162","1,852,952",14.94%
2006.06.01,"-11,803","+27,079","1,854,114",14.95%
2006.05.30,"+61,658","-26,445","1,827,035",14.73%
2006.05.29,"+40,277","+32,268","1,853,480",14.94%
2006.05.26,"+129,538","+4,463","1,821,212",14.68%
2006.05.25,"+5,464","+4,232","1,816,749",14.64%
2006.05.24,"+36,221","-13,420","1,812,517",14.61%
2006.05.23,"+142,305","-34,398","1,825,914",14.72%
2006.05.22,"+90,769","-30,775","1,860,312",15.00%
2006.05.19,"-327,469","-63,298","1,891,087",15.24%
2006.05.18,0,0,"2,376,048",15.32%
2006.05.17,0,0,"2,376,048",15.32%
2006.05.16,0,0,"2,376,048",15.32%
2006.05.15,0,0,"2,376,048",15.32%
2006.05.12,0,0,"2,376,048",15.32%
2006.05.11,0,0,"2,376,048",15.32%
2006.05.10,0,0,"2,376,048",15.32%
2006.05.09,0,0,"2,376,048",15.32%
2006.05.08,0,0,"2,376,048",15.32%
2006.05.04,0,0,"2,376,048",15.32%
2006.05.03,0,0,"2,376,048",15.32%
2006.05.02,0,0,"2,376,048",15.32%
2006.04.28,0,0,"2,376,048",15.32%
2006.04.27,0,0,"2,376,048",15.32%
2006.04.26,"+248,958","+101,783","2,376,048",15.32%
2006.04.25,"+78,975","-22,896","2,274,265",14.67%
2006.04.24,"+49,933","-14,640","2,297,161",14.81%
2006.04.21,"+77,370","-46,082","2,312,672",14.91%
2006.04.20,"+8,777","-16,207","2,358,754",15.21%
2006.04.19,"+19,823","+12,383","2,374,961",15.32%
2006.04.18,"+46,536","-21,935","2,362,578",15.24%
2006.04.17,"+40,164","-6,657","2,352,513",15.17%
2006.04.14,"+4,337","-31,889","2,317,170",14.94%
2006.04.13,"+24,056","+137,461","2,349,059",15.15%
2006.04.12,"-28,270","+10,651","2,176,598",14.04%
2006.04.11,"+22,487","-59,988","2,165,947",13.97%
2006.04.10,"+36,156","+23,556","2,167,935",13.98%
2006.04.07,"+53,922","+19,670","2,144,379",13.83%
2006.04.06,"+8,403","+16,468","2,124,709",13.70%
2006.04.05,"+36,266","-10,584","2,108,241",13.60%
2006.04.04,+61,+192,"2,118,825",13.66%
2006.04.03,"+43,570","-30,749","2,118,633",13.66%
2006.03.31,"+156,110","+49,473","2,149,382",13.86%
2006.03.30,"+189,762","+5,647","2,099,909",13.54%
2006.03.29,"+117,488","+7,164","2,094,262",13.51%
2006.03.28,"+39,249","+18,823","2,087,098",13.46%
2006.03.27,"+58,053","+15,400","2,068,675",13.34%
2006.03.24,"+164,373","-7,204","2,053,275",13.24%
2006.03.23,"+77,210","+2,956","2,060,479",13.29%
2006.03.22,+881,-269,"2,057,523",13.27%
2006.03.21,"+14,481","+4,755","2,057,792",13.27%
2006.03.20,"+39,070",-577,"2,053,037",13.24%
2006.03.17,"+19,335","-167,148","2,053,614",13.24%
2006.03.16,"-22,999","-111,527","2,220,762",14.32%
2006.03.15,"-8,627","-5,246","2,332,289",15.04%
2006.03.14,"-7,673","-60,548","2,337,535",15.07%
2006.03.13,"-51,108","-46,940","2,398,083",15.47%
2006.03.10,"-24,815","-58,569","2,445,023",15.77%
2006.03.09,"+9,997","-13,436","2,503,592",16.15%
2006.03.08,"-20,159","-5,228","2,517,028",16.23%
2006.03.07,"+4,088","-8,024","2,522,256",16.27%
2006.03.06,"+16,737","+7,356","2,530,280",16.32%
2006.03.03,"-36,138","+10,592","2,522,924",16.27%
2006.03.02,"-16,891","-2,276","2,512,332",16.20%
2006.02.28,"+37,605","+4,955","2,514,608",16.22%
2006.02.27,"+48,538","+15,335","2,509,653",16.19%
2006.02.24,"-24,502","+7,817","2,494,318",16.09%
2006.02.23,"-20,626","-1,702","2,486,501",16.04%
2006.02.22,"-2,334","-108,384","2,488,203",16.05%
2006.02.21,"-5,490",-30,"2,596,587",16.75%
2006.02.20,"+1,279","+12,785","2,596,617",16.75%
2006.02.17,"+27,419","-1,399","2,583,832",16.67%
2006.02.16,"+49,117","+10,065","2,585,231",16.68%
2006.02.15,"-39,148","+4,392","2,575,166",16.61%
2006.02.14,"-16,609","+53,174","2,570,774",16.58%
2006.02.13,"+8,899","-6,608","2,517,600",16.24%
2006.02.10,"+2,121","-25,896","2,524,208",16.32%
2006.02.09,"+12,747","-49,590","2,550,104",16.49%
2006.02.08,"+108,991","+200,212","2,599,694",16.81%
2006.02.07,"+44,817",+406,"2,399,482",15.51%
2006.02.06,"+47,235","-92,869","2,399,076",15.51%
2006.02.03,"-89,781","-101,345","2,491,945",16.11%
2006.02.02,"-39,930","+194,079","2,593,290",16.77%
2006.02.01,"+22,395","-164,436","2,399,211",15.51%
2006.01.31,"+6,809","-2,001","2,564,476",16.58%
2006.01.27,"+40,486","-4,111","2,566,477",16.59%
2006.01.26,"-52,153","-24,113","2,569,759",16.65%
2006.01.25,"-38,294","+296,295","2,593,872",16.81%
2006.01.24,"-110,630","+58,676","2,297,577",14.89%
2006.01.23,"-87,718","-105,884","2,238,901",14.51%
2006.01.20,"-139,893","-27,278","2,344,785",15.19%
2006.01.19,"-12,102","-55,167","2,372,063",15.37%
2006.01.18,"-205,151","-45,441","2,427,230",15.73%
2006.01.17,"-5,787","-3,973","2,487,671",16.12%
2006.01.16,"+201,808","-56,927","2,491,644",16.14%
2006.01.13,"+25,373","-42,388","2,548,571",16.51%
2006.01.12,"-6,878","+20,680","2,575,959",16.69%
2006.01.11,"-43,244","+17,706","2,555,279",16.61%
2006.01.10,"-33,113","-78,873","2,537,573",16.49%
2006.01.09,"+255,317","-30,619","2,616,446",17.00%
2006.01.06,"-15,399","+48,774","2,647,065",17.20%
2006.01.05,"-86,302","-4,473","2,598,291",16.89%
2006.01.04,"+18,421","-101,418","2,602,764",16.92%
2006.01.03,"+64,255","-145,871","2,704,182",17.58%
2006.01.02,"+58,827","+22,386","2,850,053",18.52%
2005.12.29,"+18,131","-145,475","2,827,667",18.38%
2005.12.28,"+187,757","-108,288","2,973,142",19.32%
2005.12.27,"+207,061","-203,380","3,081,430",20.03%
2005.12.26,"+9,662","-133,225","3,284,810",21.39%
2005.12.23,"+6,113","-33,770","3,418,035",22.25%
2005.12.22,"-19,574","+5,794","3,451,805",22.47%
2005.12.21,"-8,758","-14,998","3,446,011",22.44%
2005.12.20,"+9,612","-35,705","3,461,009",22.53%
2005.12.19,"+73,132","-92,442","3,496,714",22.77%
2005.12.16,"+1,715","-60,142","3,589,156",23.37%
2005.12.15,"+11,479","-89,607","3,649,298",23.76%
2005.12.14,"+33,955","-67,082","3,738,905",24.34%
2005.12.13,"+133,854","+18,885","3,805,987",24.78%
2005.12.12,"+14,320","-53,549","3,786,895",24.65%
2005.12.09,"-7,882",-152,"3,840,444",25.00%
2005.12.08,"+49,804",+266,"3,840,596",25.01%
2005.12.07,"-18,083","-7,423","3,840,330",25.00%
2005.12.06,"+35,652",+939,"3,847,753",25.05%
2005.12.05,"-15,119","-4,316","3,846,814",25.05%
2005.12.02,"+4,756","+2,956","3,851,130",25.07%
2005.12.01,"+25,935","+4,051","3,848,174",25.05%
2005.11.30,"+19,201",+592,"3,844,123",25.03%
2005.11.29,"-38,591",+252,"3,843,531",25.02%
2005.11.28,"-67,495","+4,800","3,843,279",25.02%
2005.11.25,"-44,645","+1,099","3,838,479",24.99%
2005.11.24,"+2,402","+3,200","3,837,380",24.99%
2005.11.23,"+82,502",-482,"3,834,180",24.97%
2005.11.22,"-1,119","+1,904","3,834,662",24.97%
2005.11.21,"+39,760","+13,089","3,832,758",24.96%
2005.11.18,"+4,159",+966,"3,819,669",24.87%
2005.11.17,"+21,385","+10,000","3,818,703",24.87%
2005.11.16,"+16,743","-2,732","3,808,703",24.80%
2005.11.15,"-29,129","+1,365","3,811,435",24.82%
2005.11.14,"-55,728","+29,665","3,810,070",24.81%
2005.11.11,"+212,965","+75,865","3,780,405",24.62%
2005.11.10,"+70,597","-125,448","3,704,540",24.12%
2005.11.09,"+33,574",-140,"3,829,988",24.98%
2005.11.08,"+27,112",+698,"3,830,128",24.99%
2005.11.07,"+47,387",+391,"3,829,430",24.98%
2005.11.04,"+250,972",+300,"3,829,039",24.98%
2005.11.03,"+105,023",-160,"3,828,739",24.98%
2005.11.02,"+42,533","+18,713","3,828,899",24.98%
2005.11.01,"+107,314","+9,012","3,810,186",24.86%
2005.10.31,"+3,477","+12,414","3,801,174",24.80%
2005.10.28,"-4,935","+6,740","3,788,760",24.72%
2005.10.27,"+3,050","+20,000","3,782,020",24.67%
2005.10.26,-368,"+10,172","3,762,020",24.54%
2005.10.25,"-9,682","+25,720","3,751,848",24.47%
2005.10.24,"+6,090","+13,251","3,726,128",24.31%
2005.10.21,"+23,107","-61,318","3,712,877",24.22%
2005.10.20,"-31,444","-21,413","3,774,195",24.62%
2005.10.19,"-26,713","-23,213","3,795,608",24.76%
2005.10.18,"-1,720","-66,980","3,818,821",24.91%
2005.10.17,"-23,495","-31,725","3,885,801",25.35%
2005.10.14,"+43,955","+5,016","3,917,526",25.56%
2005.10.13,"+56,117","-118,863","3,912,510",25.52%
2005.10.12,"-23,207","-140,509","4,031,373",26.30%
2005.10.11,"-12,260",+898,"4,171,882",27.21%
2005.10.10,"-29,147","+21,733","4,170,984",27.27%
2005.10.07,"-5,131","+34,365","4,149,251",27.12%
2005.10.06,"-14,603","+23,056","4,114,886",26.90%
2005.10.05,+706,"-12,434","4,091,830",26.75%
2005.10.04,"+1,463","+41,122","4,104,264",26.83%
2005.09.30,"-2,749","-6,134","4,063,142",26.56%
2005.09.29,"-4,535","+8,943","4,069,276",26.60%
2005.09.28,"-41,062",+674,"4,060,333",26.54%
2005.09.27,+942,"-9,665","4,059,659",26.54%
2005.09.26,-224,"+8,415","4,069,324",26.60%
2005.09.23,"-4,211","+18,915","4,060,909",26.55%
2005.09.22,"-3,820","+21,865","4,041,994",26.42%
2005.09.21,"+3,187","-23,497","4,020,129",26.28%
2005.09.20,"+15,019","-141,769","4,043,626",26.43%
2005.09.16,"+24,030","-8,920","4,185,395",27.36%
2005.09.15,"+7,565",0,"4,194,315",27.42%
2005.09.14,"-1,103","+53,917","4,194,315",27.42%
2005.09.13,"+100,549","+93,072","4,140,398",27.07%
2005.09.12,"+66,603","+23,496","4,047,326",26.46%
2005.09.09,"+7,063","+30,807","4,023,830",26.30%
2005.09.08,"-9,210","+26,972","3,993,023",26.22%
2005.09.07,"+18,678","-10,508","3,966,051",26.04%
2005.09.06,"+7,336","+3,331","3,976,559",26.11%
2005.09.05,"-2,913","+3,497","3,973,228",26.09%
2005.09.02,"+17,064","+78,487","3,969,731",26.07%
2005.09.01,"+13,752","+49,844","3,891,244",25.55%
2005.08.31,"+3,895","+1,834","3,841,400",25.22%
2005.08.30,"-9,005","+27,840","3,839,566",25.21%
2005.08.29,+467,"+39,162","3,811,726",25.03%
2005.08.26,"+20,070","+55,219","3,772,564",24.77%
2005.08.25,+355,"-45,655","3,717,345",24.41%
2005.08.24,-332,"-33,222","3,763,000",24.71%
2005.08.23,"-7,053","+39,951","3,796,222",24.93%
