Date,Close,Open,High,Low,Volume,Change
2011-04-06,3001.36,2964.21,3005.24,2963.9,14170000000.0,0.011399999999999999
2011-04-07,3007.91,3003.2,3012.29,2990.31,12470000000.0,0.0022
2011-04-08,3030.02,3005.37,3031.1,2998.34,11430000000.0,0.0074
2011-04-11,3022.75,3037.91,3059.57,3019.89,14720000000.0,-0.0024
2011-04-12,3021.37,3012.79,3039.12,3003.45,14600000000.0,-0.0005
2011-04-13,3050.4,3006.83,3050.4,2994.47,12820000000.0,0.0096
2011-04-14,3042.64,3049.67,3058.24,3036.73,12950000000.0,-0.0025
2011-04-15,3050.53,3036.34,3062.53,3020.16,12850000000.0,0.0026
2011-04-18,3057.33,3040.53,3067.46,3037.19,13750000000.0,0.0022
2011-04-19,2999.04,3038.81,3038.81,2996.22,14190000000.0,-0.0191
2011-04-20,3007.04,3005.97,3019.12,2992.67,11970000000.0,0.0027
2011-04-21,3026.67,3021.77,3035.47,3012.54,12150000000.0,0.006500000000000001
2011-04-22,3010.52,3025.7,3032.97,3004.46,11850000000.0,-0.0053
2011-04-25,2964.95,3003.03,3003.61,2964.64,11730000000.0,-0.0151
2011-04-26,2938.98,2956.95,2970.28,2931.5,9520000000.0,-0.0088
2011-04-27,2925.41,2946.33,2961.13,2907.66,10550000000.0,-0.0046
2011-04-28,2887.04,2937.95,2953.19,2884.84,10520000000.0,-0.0131
2011-04-29,2911.51,2886.63,2913.56,2871.01,8750000000.0,0.0085
2011-05-03,2932.19,2911.51,2933.46,2890.22,9640000000.0,0.0070999999999999995
2011-05-04,2866.02,2916.84,2916.97,2860.07,11150000000.0,-0.0226
2011-05-05,2872.4,2854.77,2880.12,2849.91,9110000000.0,0.0022
2011-05-06,2863.89,2842.76,2881.71,2834.46,9110000000.0,-0.003
2011-05-09,2872.46,2868.24,2885.18,2861.42,8160000000.0,0.003
2011-05-10,2890.63,2876.98,2891.03,2865.1,8130000000.000001,0.0063
2011-05-11,2883.42,2890.35,2897.14,2868.35,9250000000.0,-0.0025
2011-05-12,2844.08,2864.98,2876.45,2843.1,10020000000.0,-0.013600000000000001
2011-05-13,2871.03,2846.31,2871.99,2832.25,9320000000.0,0.0095
2011-05-16,2849.07,2864.38,2877.09,2846.31,8460000000.000001,-0.0076
2011-05-17,2852.77,2846.45,2869.23,2821.2,9480000000.0,0.0013
2011-05-18,2872.77,2846.72,2877.43,2843.68,7680000000.0,0.006999999999999999
2011-05-19,2859.57,2879.39,2884.14,2856.83,7700000000.0,-0.0046
2011-05-20,2858.46,2858.31,2866.76,2850.45,7070000000.0,-0.0004
2011-05-23,2774.57,2853.29,2853.29,2771.12,9860000000.0,-0.029300000000000003
2011-05-24,2767.06,2766.06,2771.75,2744.78,7490000000.0,-0.0027
2011-05-25,2741.74,2764.56,2771.18,2737.33,7440000000.0,-0.0092
2011-05-26,2736.53,2755.39,2764.89,2734.54,7870000000.0,-0.0019
2011-05-27,2709.95,2739.39,2746.84,2708.55,8250000000.0,-0.0097
2011-05-30,2706.36,2704.48,2728.06,2689.21,6520000000.0,-0.0013
2011-05-31,2743.47,2707.56,2744.93,2702.09,6790000000.0,0.0137
2011-06-01,2743.57,2737.06,2744.56,2726.49,6860000000.0,0.0
2011-06-02,2705.18,2715.32,2727.99,2676.54,8600000000.0,-0.013999999999999999
