,G_Val,F_Val,F_total,F_percent
2006.08.22,"+289,606","-1,156,370","116,357,522",25.35%
2006.08.21,"+178,166","-375,570","117,521,042",25.60%
2006.08.18,"+489,148","+1,834,490","117,896,612",25.68%
2006.08.17,"+1,037,351","+39,345","116,062,122",25.28%
2006.08.16,"+357,723","-1,290,384","116,032,787",25.28%
2006.08.14,"+189,371","+156,380","117,323,171",25.56%
2006.08.11,"+296,160","-723,910","117,166,791",25.53%
2006.08.10,"-709,915","-294,740","117,890,701",25.68%
2006.08.09,"+59,414","-145,180","118,185,441",25.75%
2006.08.08,"+419,644","-966,870","118,311,467",25.77%
2006.08.07,"+49,617","-401,922","119,481,145",26.03%
2006.08.04,"+264,388","+95,920","119,883,067",26.12%
2006.08.03,"+537,643","-302,230","119,787,147",26.10%
2006.08.02,"+344,824","-226,537","120,089,390",26.16%
2006.08.01,"+573,420","+109,123","120,465,927",26.24%
2006.07.31,"-156,902","+81,580","120,356,804",26.22%
2006.07.28,"-218,172","+148,480","120,275,224",26.20%
2006.07.27,"+293,781","-661,330","120,376,744",26.22%
2006.07.26,"+255,795","-265,690","121,057,274",26.37%
2006.07.25,"+910,483","+478,236","121,422,964",26.45%
2006.07.24,"-272,151","-816,260","120,965,942",26.35%
2006.07.21,"-41,129","+338,260","121,869,992",26.55%
2006.07.20,"-212,201","+291,830","121,551,732",26.48%
2006.07.19,"-49,293","-375,300","121,259,902",26.42%
2006.07.18,"-264,924","-448,888","121,637,552",26.50%
2006.07.14,"+120,458","-418,926","122,496,440",26.69%
2006.07.13,"+150,724","+290,274","123,185,366",26.84%
2006.07.12,"+129,983","-173,444","123,695,097",26.95%
2006.07.11,"-17,901","-1,868,860","123,338,541",26.87%
2006.07.10,"+688,825","-1,044,480","125,666,408",27.38%
2006.07.07,"+27,110","-351,510","127,418,906",27.76%
2006.07.06,"+6,049","-317,600","127,740,416",27.83%
2006.07.05,"+157,707","-177,385","127,992,051",27.88%
2006.07.04,"+217,435","+183,970","128,165,466",27.92%
2006.07.03,"-374,870","-936,910","127,491,496",27.77%
2006.06.30,"+320,379","+684,950","128,264,406",28.62%
2006.06.29,"+732,419","-605,897","100,935,408",22.52%
2006.06.28,"+137,753","-767,750","101,516,305",22.65%
2006.06.27,"+245,917","-62,170","101,307,055",22.60%
2006.06.26,"-1,288,983","-2,180,620","104,672,071",23.35%
2006.06.23,"-289,635","-988,480","107,346,678",23.95%
2006.06.22,"-6,605,296","+3,280,780","108,816,960",24.28%
2006.06.21,"-784,284","-503,160","105,530,111",23.54%
2006.06.20,"-1,619,969","+1,330,340","105,541,271",23.55%
2006.06.19,"-1,769,124","+1,192,540","104,210,938",23.25%
2006.06.16,"-163,170","-113,466","103,022,548",22.99%
2006.06.15,"+245,031","+131,790","103,016,014",22.98%
2006.06.14,"+688,983","-1,720,600","102,593,224",22.89%
2006.06.13,"-29,525","+34,740","103,258,824",23.04%
2006.06.12,"-41,188","+166,750","102,924,089",22.96%
2006.06.09,"+215,837","-857,693","102,757,339",22.93%
2006.06.08,"+60,971","-78,823","103,615,037",23.12%
2006.06.07,"+314,259","+9,740","102,731,929",22.92%
2006.06.05,"-282,362","+410,380","102,722,189",22.92%
2006.06.02,"+131,095","+592,950","102,401,806",22.85%
2006.06.01,"-46,441","+210,397","101,708,856",22.69%
2006.05.30,"-130,820","+453,306","101,556,459",22.66%
2006.05.29,"-527,594","+320,720","101,109,038",22.56%
2006.05.26,"-106,040","+675,730","100,788,263",22.49%
2006.05.25,"+268,637","-433,450","99,663,493",22.24%
2006.05.24,"-28,781","+619,190","100,346,063",22.39%
2006.05.23,"+984,134","-863,660","99,726,873",22.25%
2006.05.22,"+311,264","+111,910","100,587,533",22.44%
2006.05.19,"+774,846","-576,147","100,475,623",22.42%
2006.05.18,"+479,681","-655,228","100,231,770",22.36%
2006.05.17,"+533,097","+840,910","100,921,998",22.52%
2006.05.16,"+916,933","-528,876","100,081,078",22.33%
2006.05.15,"+756,398","-728,690","100,609,954",22.45%
2006.05.12,"+662,012","-918,749","101,278,644",22.60%
2006.05.11,"+809,100","-615,250","102,047,393",22.77%
2006.05.10,"+718,524","+305,510","102,662,643",22.91%
2006.05.09,"+1,384,027","-686,210","102,369,638",22.84%
2006.05.08,"+768,355","-438,390","102,755,848",22.93%
2006.05.04,"-423,757","+618,890","102,744,238",22.92%
2006.05.03,"+226,884","+424,510","101,162,839",22.57%
2006.05.02,"-401,357","+995,540","100,471,829",22.42%
2006.04.28,"-918,261","+972,600","99,116,739",22.11%
2006.04.27,"-387,456","+1,209,860","98,173,369",21.90%
2006.04.26,"+477,092","-938,960","96,961,509",21.63%
2006.04.25,"+653,298","-43,270","97,961,969",21.86%
2006.04.24,"-243,155","+851,929","98,006,139",21.87%
2006.04.21,"+265,540","+416,070","97,154,210",21.68%
2006.04.20,"-122,423","+374,180","96,738,144",21.58%
2006.04.19,"-140,001","+3,388,620","95,805,354",21.38%
2006.04.18,"+984,652","-771,410","92,440,734",20.62%
2006.04.17,"-119,043","+656,430","93,212,144",20.80%
2006.04.14,"-79,482","+512,717","92,573,814",20.65%
2006.04.13,"+226,588","+119,440","91,798,097",20.48%
2006.04.12,"+206,271","+134,940","91,685,757",20.46%
2006.04.11,"+204,810","-662,050","91,550,827",20.43%
2006.04.10,"-285,201","+319,470","92,210,867",20.57%
2006.04.07,"+35,799","+1,569,290","91,891,397",20.50%
2006.04.06,"+146,890","+527,070","90,322,109",20.15%
2006.04.05,"+273,933","+59,043","89,795,039",20.03%
2006.04.04,"-401,890","+456,300","89,736,496",20.02%
2006.04.03,"+126,008","+390,490","89,320,204",19.93%
2006.03.31,"+473,512","+191,790","88,925,214",19.84%
2006.03.30,"+238,595","+452,875","88,832,424",19.82%
2006.03.29,"+291,393","+142,820","88,395,719",19.72%
2006.03.28,"-118,891","+987,730","88,317,946",19.70%
2006.03.27,"+74,612","+755,480","87,314,546",19.48%
2006.03.24,"-929,436","+1,420,410","86,559,066",19.31%
2006.03.23,"-340,242","-76,610","85,138,656",19.00%
2006.03.22,"-790,499","-187,789","85,220,218",19.01%
2006.03.21,"-42,369","-148,784","85,385,352",19.05%
2006.03.20,"+243,026","-349,630","85,544,144",19.09%
2006.03.17,"+183,621","+256,649","85,893,774",19.16%
2006.03.16,"+158,512","+589,470","85,637,147",19.11%
2006.03.15,"+436,100","-800,010","85,047,677",18.97%
2006.03.14,"-415,428","-37,730","85,855,687",19.16%
2006.03.13,"-46,960","-360,710","85,893,421",19.16%
2006.03.10,"-31,160","-890,190","86,242,841",19.24%
2006.03.09,"+436,627","-1,573,840","87,144,171",19.44%
2006.03.08,"+454,647","-668,490","88,768,015",19.81%
2006.03.07,"-534,957","-1,612,500","89,436,505",19.95%
2006.03.06,"-15,806","-360,820","91,049,013",20.31%
2006.03.03,"-636,717","-1,432,500","91,394,833",20.39%
2006.03.02,"-390,933","-201,150","92,827,713",20.71%
2006.02.28,"+71,927","+27,460","93,028,863",20.76%
2006.02.27,"-36,791","+179,840","93,031,403",20.76%
2006.02.24,"-19,533","+829,760","92,851,563",20.72%
2006.02.23,"+468,649","+1,030,950","92,021,803",20.53%
2006.02.22,"-1,198,947","+761,870","91,004,853",20.30%
2006.02.21,"+79,288","-424,120","90,243,923",20.13%
2006.02.20,"+222,916","-497,420","90,668,043",20.23%
2006.02.17,"+12,647","+2,444,670","91,165,466",20.34%
2006.02.16,"+1,302,782","+1,212,900","88,720,796",19.79%
2006.02.15,"-4,061,712","-2,756,043","87,408,366",19.52%
2006.02.14,"+125,564","-1,041,624","90,164,459",20.13%
2006.02.13,"-460,632","-152,390","91,206,083",20.37%
2006.02.10,"-727,491","-344,530","91,358,474",20.40%
2006.02.09,"-366,238","+456,060","91,682,372",20.48%
2006.02.08,"-309,201","+638,885","91,226,312",20.37%
2006.02.07,"+573,844","-21,224","90,587,427",20.23%
2006.02.06,"-24,370","-966,130","90,608,201",20.24%
2006.02.03,"-214,907","+229,260","91,574,333",20.45%
2006.02.02,"-489,018","+1,041,475","91,345,073",20.40%
2006.02.01,"-154,681","-140,460","90,303,598",20.17%
2006.01.31,"-325,810","-570,485","89,693,429",20.03%
2006.01.27,"-368,744","+317,770","90,283,914",20.16%
2006.01.26,"-422,715","+1,752,290","90,764,244",20.27%
2006.01.25,"-995,190","+1,559,075","89,011,954",19.88%
2006.01.24,"+264,251","+644,497","87,406,357",19.52%
2006.01.23,"+880,910","-479,490","86,807,480",19.39%
2006.01.20,"-2,394","+450,590","87,286,979",19.49%
2006.01.19,"-112,150","+1,059,100","86,838,089",19.39%
2006.01.18,"-470,634","-2,553,430","85,917,039",19.19%
2006.01.17,"-684,998","-20,890","88,545,482",19.77%
2006.01.16,"+111,467","-26,820","88,551,498",19.78%
2006.01.13,"-197,929","+174,520","88,578,318",19.78%
2006.01.12,"-220,496","+272,483","88,411,298",19.74%
2006.01.11,"+134,065","+341,180","88,183,215",19.69%
2006.01.10,"-41,109","+1,095,144","87,842,035",19.62%
2006.01.09,"+401,317","+636,050","86,746,891",19.37%
2006.01.06,"+146,220","+799,530","86,093,250",19.23%
2006.01.05,"-160,380","+53,460","85,147,727",19.02%
2006.01.04,"-2,651,433","+962,610","84,976,712",18.98%
2006.01.03,"-799,496","+135,790","84,043,632",18.77%
2006.01.02,"-192,440","-172,470","83,907,842",18.74%
2005.12.29,"-263,906","+1,122,000","84,080,312",18.78%
2005.12.28,"-86,934","+266,430","82,927,912",18.52%
2005.12.27,"-59,463","+172,570","82,691,550",18.47%
2005.12.26,"-342,542","+255,460","82,448,719",18.41%
2005.12.23,"+250,834","-788,810","82,225,259",18.36%
2005.12.22,"-116,204","-873,364","83,120,970",18.56%
2005.12.21,"-155,244","+929,490","84,092,924",18.78%
2005.12.20,"-321,970","+36,357","83,164,964",18.57%
2005.12.19,"+663,190","+256,610","83,248,707",18.59%
2005.12.16,"+225,472","-1,923,050","83,102,103",18.56%
2005.12.15,"+1,458,856","+688,480","85,349,927",19.06%
2005.12.14,"+1,426,077","+3,816,030","84,661,774",18.91%
2005.12.13,"+327,217","-605,243","80,839,534",18.05%
2005.12.12,"+533,009","+316,250","81,447,977",18.19%
2005.12.09,"+662,455","-961,510","81,131,726",18.12%
2005.12.08,"+550,836","-1,050,210","82,175,768",18.35%
2005.12.07,"+375,669","-2,519,734","83,026,574",18.54%
2005.12.06,"+1,026,113","+37,010","85,636,678",19.13%
2005.12.05,"+572,231","+1,572,220","85,599,668",19.12%
2005.12.02,"+429,632","+2,513,750","84,041,448",18.77%
2005.12.01,"+339,583","+1,045,910","81,527,560",18.21%
2005.11.30,"+31,293","-83,805","80,481,650",17.97%
2005.11.29,"+298,148","+9,850","81,620,212",18.23%
2005.11.28,"+404,339","-94,456","81,610,362",18.23%
2005.11.25,"-792,583","-256,184","81,704,818",18.25%
2005.11.24,"-1,713,018","+19,540","82,443,802",18.41%
2005.11.23,"-581,060","+197,150","82,424,262",18.41%
2005.11.22,"-4,183,798","-1,383,223","82,177,682",18.35%
2005.11.21,"-295,454","-406,008","83,134,910",18.57%
2005.11.18,"-38,608","+803,679","83,700,197",18.69%
2005.11.17,"+11,728","+658,521","82,896,518",18.51%
2005.11.16,"+1,526,529","-329,797","82,329,757",18.39%
2005.11.15,"+1,000,124","-379,840","82,818,457",18.50%
2005.11.14,"+1,705,410","+1,756,860","83,191,377",18.58%
2005.11.11,"+1,544,044","-684,170","82,649,527",18.46%
2005.11.10,"+393,072","-595,830","83,379,697",18.62%
2005.11.09,"+413,580","+227,200","84,191,248",18.80%
2005.11.08,"+485,238","-270,747","84,229,058",18.81%
2005.11.07,"+1,026,307","+1,149,658","84,588,805",18.89%
2005.11.04,"+1,831,373","-26,690","83,550,858",18.66%
2005.11.03,"+1,323,139","-1,458,163","84,253,390",18.82%
2005.11.02,"+965,910","-775,830","85,711,553",19.14%
2005.11.01,"+1,498,969","-2,599,970","87,094,663",19.45%
2005.10.31,"+582,147","-218,610","90,210,510",20.15%
2005.10.28,"-543,545","-2,049,660","90,173,445",20.14%
2005.10.27,"-12,384,444","-972,200","27,153,196",6.06%
2005.10.26,"-6,270,281","-3,626,480","27,932,996",6.24%
2005.10.25,"-806,432","-899,970","31,573,473",7.05%
2005.10.24,"+615,284","-235,160","32,473,443",7.25%
2005.10.21,"+1,009,490","+305,230","32,710,603",7.31%
2005.10.20,"+421,261","+465,400","32,385,273",7.23%
2005.10.19,"+10,970","+91,030","31,918,873",7.13%
2005.10.18,"+275,957","+49,020","31,808,643",7.10%
2005.10.17,"+61,770","-7,260","31,819,623",7.11%
2005.10.14,"-226,558","+268,900","31,806,879",7.10%
2005.10.13,"+565,893","+107,440","31,534,679",7.04%
2005.10.12,"-369,132","-25,100","31,406,769",7.01%
2005.10.11,"+572,187","+66,290","31,233,339",6.98%
2005.10.10,"+373,807","-393,750","31,243,549",6.98%
2005.10.07,"+89,970","+226,520","31,687,299",7.08%
2005.10.06,"-1,146,941","-20,020","31,490,779",7.03%
2005.10.05,"+55,047","+129,020","31,508,609",7.04%
2005.10.04,"-558,626","-825,090","31,434,594",7.02%
2005.09.30,"-359,907","-100,060","32,119,714",7.17%
2005.09.29,"-235,843","+397,400","32,219,774",7.20%
2005.09.28,"-8,280","-333,320","31,822,374",7.11%
2005.09.27,"+484,800","-73,490","32,205,694",7.19%
2005.09.26,"+508,961","+252,130","32,279,184",7.21%
2005.09.23,"-36,657","-425,150","31,961,054",7.14%
2005.09.22,"+32,389","-495,250","32,386,204",7.23%
2005.09.21,"-638,479","-435,060","32,927,214",7.35%
2005.09.20,"+16,405","-156,230","33,312,274",7.44%
2005.09.16,"-311,094","-147,020","33,371,654",7.45%
2005.09.15,"+201,819","-1,143,540","33,388,674",7.46%
2005.09.14,"+1,468,130","+895,040","34,507,064",7.71%
2005.09.13,"+274,445","+316,010","33,442,024",7.47%
2005.09.12,"+652,728","-217,840","33,096,014",7.39%
2005.09.09,"+100,220","-706,500","33,143,854",7.40%
2005.09.08,"-317,346","-692,300","33,808,349",7.55%
2005.09.07,"-952,685","-803,020","34,645,859",7.74%
2005.09.06,"-765,722","-104,354","34,533,879",7.71%
2005.09.05,"+75,854","+306,210","34,163,233",7.63%
2005.09.02,"+1,027,682","+1,038,975","33,857,023",7.56%
2005.09.01,"+617,116","-170,520","32,818,048",7.33%
2005.08.31,"+351,091","+912,240","32,988,538",7.37%
2005.08.30,"-10,260","+2,960","32,076,298",7.16%
2005.08.29,"-279,069","-354,330","32,073,338",7.16%
2005.08.26,"+322,357","+506,400","32,292,118",7.21%
2005.08.25,"-299,348","-398,810","31,785,718",7.10%
2005.08.24,"-675,978","-859,940","32,184,108",7.19%
2005.08.23,"-1,055,806","-671,420","33,131,019",7.40%
2005.08.22,"+772,197","-692,910","33,766,649",7.54%
2005.08.19,"-362,881","-519,150","34,459,559",7.70%
2005.08.18,"-151,148","-509,042","35,014,649",7.82%
2005.08.17,"-83,950","-196,770","35,627,191",7.96%
2005.08.16,"-205,064","+907,190","35,823,961",8.00%
2005.08.12,"-959,740","-42,680","35,079,501",7.83%
2005.08.11,"-227,728","+269,380","35,122,181",7.84%
2005.08.10,"-92,895","-323,930","34,892,801",7.79%
2005.08.09,"-903,380","-105,250","35,216,731",7.86%
2005.08.08,"-33,188","+10,241","35,281,981",7.88%
2005.08.05,"-531,822","-84,450","35,508,697",7.93%
2005.08.04,"-669,800","-474,560","35,607,117",7.95%
2005.08.03,"-501,640","-544,120","36,370,677",8.12%
2005.08.02,"-223,948","+212,110","37,589,601",8.39%
2005.08.01,"-671,806","-111,960","37,377,556",8.35%
2005.07.29,"-352,669","+475,340","37,589,581",8.39%
2005.07.28,"-792,279","+551,100","37,114,241",8.29%
2005.07.27,"-255,209","-162,580","36,563,141",8.17%
2005.07.26,"-232,150","+362,090","36,583,751",8.17%
2005.07.25,"+763,533","+650,090","36,231,651",8.09%
2005.07.22,"+882,735","+452,010","35,581,601",7.95%
2005.07.21,"-547,742","-485,842","35,118,911",7.84%
2005.07.20,"-252,159","-43,498","35,614,753",7.95%
2005.07.19,"+51,530","+43,890","35,658,191",7.96%
2005.07.18,"-143,377","-55,540","35,613,161",7.95%
2005.07.15,"-359,797","+95,740","35,818,671",8.00%
2005.07.14,"-987,262","+1,077,780","35,722,931",7.98%
2005.07.13,"-238,824","-238,612","34,645,191",7.74%
2005.07.12,"-922,574","-700,488","34,922,203",7.80%
2005.07.11,"-358,486","+407,110","35,731,496",7.98%
2005.07.08,"-257,619","+717,350","35,375,686",7.90%
2005.07.07,"+473,119","-180,470","33,961,791",7.58%
2005.07.06,"+445,893","+60,869","34,570,561",7.72%
2005.07.05,"+505,460","-31,640","34,509,692",7.75%
2005.07.04,"+370,591","+211,220","34,521,332",7.75%
2005.07.01,"+66,753","+41,410","34,310,112",7.71%
2005.06.30,"+249,724","+68,600","33,469,447",7.52%
2005.06.29,"+319,790","+481,920","33,400,847",7.50%
2005.06.28,"+1,050,607","-626,310","32,913,637",7.39%
2005.06.27,"-23,356","-391,760","33,539,954",7.53%
2005.06.24,"-88,938","+96,326","33,931,714",7.62%
2005.06.23,"+88,100","+63,117","33,760,388",7.58%
2005.06.22,"+407,876","-1,259,301","33,547,271",7.54%
2005.06.21,"+16,928","-35,890","34,806,572",7.82%
2005.06.20,"+210,415","-56,780","34,842,462",7.83%
2005.06.17,"-275,973","+2,187,900","34,974,242",7.86%
2005.06.16,"+333,146","+485,135","32,786,342",7.36%
2005.06.15,"+269,573","+307,400","32,301,214",7.26%
2005.06.14,"-294,653","+848,400","32,003,914",7.19%
2005.06.13,"-387,096","-386,070","31,265,614",7.02%
2005.06.10,"-105,412","+195,790","31,661,934",7.11%
2005.06.09,"+576,508","-139,390","30,976,624",6.96%
2005.06.08,"+346,698","+1,018,490","31,115,894",6.99%
2005.06.07,"-476,529","-454,960","30,097,404",6.76%
2005.06.03,"+81,022","+914,300","30,552,424",6.86%
2005.06.02,"-95,368","+175,490","29,657,624",6.66%
2005.06.01,"+61,357","+420,350","29,451,944",6.62%
2005.05.31,"+1,037,749","+618,770","29,052,164",6.53%
2005.05.30,"+418,654","+640,100","28,385,194",6.38%
2005.05.27,"+985,046","+2,206,190","27,605,588",6.20%
2005.05.26,"+258,223","-413,350","25,401,298",5.71%
2005.05.25,"+97,517","+555,290","25,671,918",5.77%
2005.05.24,"+583,852","+509,160","25,116,628",5.64%
2005.05.23,"+4,627","+219,930","24,768,828",5.56%
2005.05.20,"-338,631","+277,400","24,549,098",5.51%
2005.05.19,"+559,768","+262,458","24,292,798",5.46%
2005.05.18,"+753,316","+18,050","24,031,530",5.40%
2005.05.17,"+838,329","-78,210","24,014,450",5.39%
2005.05.16,"+1,590,479","-159,960","24,092,660",5.41%
2005.05.13,"+1,899,107","+320,250","24,252,620",5.45%
2005.05.12,"+2,026,907","+51,410","24,146,740",5.42%
2005.05.11,"+229,559","-74,790","23,795,030",5.34%
2005.05.10,"+1,070,931","+284,560","23,869,820",5.36%
2005.05.09,"+81,178","+1,530,599","23,584,780",5.30%
2005.05.06,"+320,728","+1,836,310","21,983,181",4.94%
2005.05.04,"+769,630","-1,514,200","20,147,871",4.53%
2005.05.03,"-80,078","-255,650","21,451,071",4.82%
2005.05.02,"+89,731","-74,070","21,708,121",4.88%
2005.04.29,"+265,320","+62,150","21,582,191",4.85%
2005.04.28,"+220,341","+98,230","21,390,041",4.80%
2005.04.27,"-595,742","-635,060","21,131,811",4.75%
2005.04.26,"-73,482","-9,501","21,766,871",4.89%
2005.04.25,"+82,694","-325,550","21,708,459",4.88%
2005.04.22,"+135,204","+749,860","21,843,009",4.91%
2005.04.21,"-857,172","-134,960","21,091,149",4.74%
2005.04.20,"-227,069","-5,760","21,228,109",4.77%
2005.04.19,"-305,384","-357,405","21,234,029",4.77%
2005.04.18,"-140,821","-141,750","21,631,384",4.86%
2005.04.15,"-317,838","-224,200","21,288,424",4.78%
2005.04.14,"-667,070","-23,540","21,511,794",4.83%
2005.04.13,"+146,116","+50,070","21,290,784",4.78%
2005.04.12,"-173,570","+27,110","20,920,714",4.70%
2005.04.11,"-177,240","-37,210","20,933,312",4.70%
2005.04.08,"-176,061","-210,640","19,970,522",4.49%
2005.04.07,"+283,444","-634,980","20,181,162",4.53%
2005.04.06,"+95,180","+282,410","20,916,142",4.70%
2005.04.04,"+653,583","+104,880","20,633,732",4.64%
2005.04.01,"+241,430","+170,650","20,528,752",4.61%
2005.03.31,"+407,944","+126,920","20,458,102",4.60%
2005.03.30,"+470,486","-223,260","20,360,182",4.58%
2005.03.29,"-692,928","-107,470","20,582,442",4.63%
2005.03.28,"+325,500","+19,360","20,690,732",4.65%
2005.03.25,"+574,657","-279,640","20,707,372",4.65%
2005.03.24,"+260,870","-1,371,430","20,987,212",4.72%
2005.03.23,"-269,179","-290,560","22,358,642",5.03%
2005.03.22,"+754,567","-316,180","22,649,032",5.09%
2005.03.21,"+341,945","+40,280","22,963,212",5.16%
2005.03.18,"+286,120","-134,790","22,923,122",5.15%
2005.03.17,"-12,333","-66,980","23,076,466",5.19%
2005.03.16,"+115,403","-83,410","23,148,446",5.20%
2005.03.15,"-225,685","-578,860","23,381,337",5.26%
2005.03.14,"-354,569","+66,920","23,959,397",5.39%
2005.03.11,"+549,128","+171,000","23,888,527",5.37%
2005.03.10,"+31,857","-384,770","23,719,847",5.33%
2005.03.09,"+106,600","-409,100","24,102,369",5.42%
2005.03.08,"-451,275","-292,230","24,513,469",5.51%
2005.03.07,"-401,717","+76,070","24,808,711",5.58%
2005.03.04,"-623,081","-828,310","24,734,641",5.56%
2005.03.03,"-1,885,205","-2,185,860","25,553,731",5.74%
2005.03.02,"-1,961,132","+1,327,839","27,747,471",6.24%
