,G_Val,F_Val,F_total,F_percent
2012.10.31,"+2,271","+64,259","48,342,124",27.68%
2012.10.30,"-51,183","+34,497","48,277,865",27.65%
2012.10.29,"-23,775","-38,936","48,308,368",27.66%
2012.10.26,"-33,370","+45,025","48,282,304",27.65%
2012.10.25,"-47,145","-65,349","48,232,279",27.62%
2012.10.24,"-29,277","+37,070","48,177,628",27.59%
2012.10.23,"+59,188","-103,454","48,190,558",27.60%
2012.10.22,"-61,961","-276,575","48,349,975",27.69%
2012.10.19,"+264,902","+3,625,627","48,636,550",27.85%
2012.10.18,"-16,530","-295,323","45,010,923",25.77%
2012.10.17,"-52,485","-117,543","45,366,246",25.98%
2012.10.16,"-6,644","-120,663","45,476,789",26.04%
2012.10.15,"-56,711","-59,724","45,595,452",26.11%
2012.10.12,"-2,046","-15,833","45,655,176",26.14%
2012.10.11,"-1,314","-21,532","45,666,810",26.15%
2012.10.10,"-2,795","+6,168","45,690,342",26.16%
2012.10.09,"+12,054","+21,363","45,674,174",26.15%
2012.10.08,"-22,598","+9,546","45,639,811",26.13%
2012.10.05,"-92,605","+14,434","45,630,265",26.13%
2012.10.04,"-75,515","-11,143","45,559,831",26.09%
2012.10.02,"+42,831","+60,868","45,570,974",26.10%
2012.09.28,"-18,363","-26,455","45,510,106",26.06%
2012.09.27,"-5,582","-26,212","45,536,561",26.08%
2012.09.26,"+3,444","-68,204","45,552,773",26.08%
2012.09.25,"-2,664","-142,508","45,547,977",26.08%
2012.09.24,"-13,736","-100,140","45,505,485",26.06%
2012.09.21,"-1,556","+12,366","45,566,625",26.09%
2012.09.20,"-30,955","+29,972","45,408,259",26.00%
2012.09.19,"-102,319","+25,947","45,164,987",25.86%
2012.09.18,"-6,691","-63,980","45,592,090",26.11%
2012.09.17,"-55,100","+20,365","45,856,070",26.26%
2012.09.14,"-30,717","+73,963","46,000,705",26.34%
2012.09.13,"-10,199","+23,294","45,926,742",26.30%
2012.09.12,"-220,655","+21,905","45,879,448",26.27%
2012.09.11,"-29,144","+20,926","45,885,543",26.28%
2012.09.10,"-18,744","-156,603","45,769,617",26.21%
2012.09.07,"+13,842","-125,786","45,776,220",26.21%
2012.09.06,"+45,606","-52,127","45,807,256",26.23%
2012.09.05,"-68,716","+4,201","45,851,283",26.26%
2012.09.04,"-11,366","-56,305","45,876,582",26.27%
2012.09.03,"-14,652","+14,387","45,947,887",26.31%
2012.08.31,"+1,962","-88,771","45,963,500",26.32%
2012.08.30,"-30,001","+65,574","46,203,021",26.46%
2012.08.29,"-3,341","+111,277","45,998,447",26.34%
2012.08.28,"-23,329","+45,439","45,870,170",26.27%
2012.08.27,"-9,460","+53,173","45,849,731",26.25%
2012.08.24,"+29,984","+90,095","45,757,558",26.20%
2012.08.23,"+175,483","+326,899","45,642,463",26.14%
2012.08.22,"+86,233","+394,230","45,315,564",25.96%
2012.08.21,"-4,783","+112,978","44,919,334",25.73%
2012.08.20,"-2,319","+31,048","44,806,356",25.67%
2012.08.17,"-4,660","-20,224","44,750,308",25.63%
2012.08.16,"-15,299","+34,215","44,770,532",25.65%
2012.08.14,"+35,424","-51,123","44,706,317",25.61%
2012.08.13,"+24,971","-19,128","44,757,440",25.64%
2012.08.10,"+10,508","+54,830","44,760,568",25.64%
2012.08.09,-770,"+33,183","44,690,738",25.60%
2012.08.08,"-7,623","-68,981","44,654,555",25.58%
2012.08.07,"-4,550","-15,631","44,621,536",25.56%
2012.08.06,"+3,255","-56,074","44,617,167",25.56%
2012.08.03,"+1,208","-83,759","44,661,241",25.58%
2012.08.02,"-10,888","-4,024","44,742,408",25.63%
2012.08.01,"+2,043","+13,144","44,732,932",25.62%
2012.07.31,"+1,328","+29,906","44,711,788",25.61%
2012.07.30,"-30,281","-14,499","44,679,882",25.59%
2012.07.27,"+5,442","-176,718","44,694,381",25.60%
2012.07.26,"-54,877","-194,784","44,778,099",25.65%
2012.07.25,"-23,090","-95,499","44,960,883",25.75%
2012.07.24,"-18,510","+12,428","45,000,862",25.78%
2012.07.23,"-83,989","-65,578","44,958,434",25.75%
2012.07.20,"+32,111","-13,684","44,964,012",25.76%
2012.07.19,"-1,052","+131,438","44,897,696",25.72%
2012.07.18,"-19,588","-7,584","44,746,258",25.63%
2012.07.17,"-13,999","+3,375","44,663,842",25.58%
2012.07.16,"+2,975","-11,972","46,013,620",26.36%
2012.07.13,"+22,653","-106,413","45,809,641",26.24%
2012.07.12,"+4,133","-73,219","45,914,054",26.30%
2012.07.11,"+35,702","-77,235","45,969,273",26.33%
2012.07.10,"-5,760","-3,071","45,690,758",26.17%
2012.07.09,"+2,442","+35,078","45,130,079",25.85%
2012.07.06,"-2,527","+26,496","45,065,001",25.81%
2012.07.05,"-9,149","-30,131","45,008,505",25.78%
2012.07.04,"+9,078","-51,507","45,019,636",25.79%
2012.07.03,"-3,181","-112,779","45,027,328",25.79%
2012.07.02,"+39,216","-86,199","44,890,607",25.71%
2012.06.29,"+59,421","-81,867","44,628,306",25.56%
2012.06.28,"-5,157","+115,750","44,595,002",38.16%
2012.06.27,"-53,426","+4,588","30,370,849",25.99%
2012.06.26,"-28,450","+8,258","30,366,261",25.98%
2012.06.25,"-32,294","+11,535","30,368,003",25.98%
2012.06.22,"-18,100","+71,012","30,356,468",25.97%
2012.06.21,"-3,535","+2,976","30,285,456",25.91%
2012.06.20,"-10,800","+106,259","30,282,480",25.91%
2012.06.19,"-17,401","+30,509","30,158,221",25.80%
2012.06.18,"-9,696","-42,270","30,127,712",25.78%
2012.06.15,"-47,693","+48,396","30,158,982",25.81%
2012.06.14,"-52,402","+6,498","30,110,586",25.76%
2012.06.13,"-36,815","+169,000","30,104,088",25.76%
2012.06.12,"+9,325","+76,697","29,930,588",25.61%
2012.06.11,"-46,134","+126,501","29,832,891",25.53%
2012.06.08,"-91,273","-19,039","29,746,390",25.45%
2012.06.07,"+50,306","+11,019","29,764,429",25.47%
2012.06.05,"-2,165","+80,988","29,753,215",25.46%
2012.06.04,"-89,533","+80,842","29,673,116",25.39%
2012.06.01,"+7,351","-170,684","29,579,949",25.31%
2012.05.31,"-8,554","-28,343","29,760,633",25.46%
2012.05.30,"-52,019","-56,059","29,783,101",25.48%
2012.05.29,"+16,902","-62,133","29,753,160",25.46%
2012.05.25,"+129,662","+192,331","29,439,753",25.19%
2012.05.24,"-13,016","+72,815","29,235,722",25.02%
2012.05.23,"-27,861","-8,960","29,360,707",25.18%
2012.05.22,"-7,976","+115,992","29,570,767",25.36%
2012.05.21,"+8,284","+46,726","29,432,475",25.24%
2012.05.18,"-74,486","+114,054","29,433,769",25.24%
2012.05.17,"+2,662","-70,526","29,357,375",25.17%
2012.05.16,"-26,277","-23,931","29,516,476",25.31%
2012.05.15,"-91,999","-165,803","29,778,837",25.53%
2012.05.14,"-376,603","-43,945","30,223,073",25.92%
2012.05.11,"-123,335","+452,750","30,285,997",25.97%
2012.05.10,"-69,097","-362,596","30,254,388",25.94%
2012.05.09,"+67,459","+3,138","30,946,120",26.54%
2012.05.08,"+209,312","+151,649","31,106,714",26.67%
2012.05.07,"+14,807","+19,143","31,070,857",26.64%
2012.05.04,"+19,710","+176,939","31,056,714",26.63%
2012.05.03,"+16,327","-105,967","30,817,599",26.43%
2012.05.02,"+10,069","+20,796","30,944,566",26.53%
2012.04.30,"-16,151","+5,724","30,923,770",26.52%
2012.04.27,"+5,393","+78,400","30,919,046",26.51%
2012.04.26,"-52,509","-71,370","30,803,292",26.41%
2012.04.25,"-546,822","-93,598","30,937,162",26.53%
2012.04.24,"-289,198","-212,086","30,913,760",26.51%
2012.04.23,"-33,762","-38,480","31,075,846",26.65%
2012.04.20,"-44,954","-23,475","31,131,616",26.69%
2012.04.19,"-297,082","-186,894","31,182,091",26.74%
2012.04.18,"-14,253","-58,385","31,366,898",26.90%
2012.04.17,"+24,531","+32,907","31,422,513",26.94%
2012.04.16,"-2,320","+22,423","31,387,106",26.91%
2012.04.13,"-93,808","+32,446","31,369,683",26.90%
2012.04.12,"-27,754","+71,458","31,344,536",26.88%
2012.04.10,"-136,931","+108,965","31,255,570",26.80%
2012.04.09,"+2,553","+99,445","31,146,605",26.71%
2012.04.06,"-112,039","-10,215","31,053,160",26.63%
2012.04.05,"-54,073","+38,631","31,097,375",26.67%
2012.04.04,"-166,848","+86,202","31,073,744",26.65%
2012.04.03,"-28,970","+3,515","30,978,642",26.56%
2012.04.02,"-8,043","+50,953","30,960,127",26.55%
2012.03.30,"+17,598","-22,199","30,909,174",26.50%
2012.03.29,"+61,158","+56,682","30,926,373",26.52%
2012.03.28,"-18,510","-28,522","30,869,691",26.47%
2012.03.27,"-22,866","+78,538","30,868,513",26.47%
2012.03.26,"-40,303","+24,840","30,786,975",26.40%
2012.03.23,"-78,384","+31,107","30,762,135",26.38%
2012.03.22,"-42,576","+8,120","30,689,028",26.32%
2012.03.21,"-80,011","-2,063","30,610,908",26.25%
2012.03.20,"-173,246","-10,360","30,572,971",26.22%
2012.03.19,"-19,158","+90,709","30,559,131",26.20%
2012.03.16,"-22,293","+157,000","30,488,422",26.14%
2012.03.15,"+8,833","+78,141","30,319,922",26.00%
2012.03.14,"-34,413","+238,039","30,217,781",25.91%
2012.03.13,"+140,767","+32,202","29,979,742",25.71%
2012.03.12,"+363,892","+111,936","29,903,336",25.64%
2012.03.09,"-8,126","+116,387","29,771,400",25.53%
2012.03.08,"-9,798","+51,693","29,575,013",25.36%
2012.03.07,"+34,398","+17,026","29,506,820",25.30%
2012.03.06,"-14,731","+72,927","29,498,294",25.29%
2012.03.05,"-22,900","+74,252","29,454,484",25.26%
2012.03.02,"-190,870","+42,666","29,375,232",25.19%
2012.02.29,"-268,370","-90,279","29,300,861",25.12%
2012.02.28,"-193,332","-4,704","29,355,456",25.17%
2012.02.27,"-60,378","+55,780","29,360,160",25.18%
2012.02.24,"-35,657","+112,465","29,300,080",25.12%
2012.02.23,"-14,085","+43,896","29,163,780",25.01%
2012.02.22,"-3,215","+34,746","28,665,884",24.58%
2012.02.21,"+33,491","+126,829","28,492,361",24.43%
2012.02.20,"-81,675","+92,559","28,158,365",24.17%
2012.02.17,"-34,568","-44,924","28,025,806",24.05%
2012.02.16,"+75,158",-867,"28,134,976",24.15%
2012.02.15,"-122,255","-254,247","27,975,843",24.01%
2012.02.14,"-38,087","-40,027","28,120,090",24.13%
2012.02.13,"+2,284","-9,457","28,140,117",24.15%
2012.02.10,"+115,046","-163,359","28,149,574",24.16%
2012.02.09,"-107,797","-72,864","28,320,597",24.30%
2012.02.08,"-128,665","-35,075","28,390,461",24.36%
2012.02.07,"-314,961","-39,096","28,420,536",24.39%
2012.02.06,"-424,401","-78,372","28,431,560",24.40%
2012.02.03,"-36,103","-26,196","28,509,932",24.47%
2012.02.02,"+9,403","+20,875","28,531,628",24.49%
2012.02.01,"+8,020","+11,260","28,515,753",24.47%
2012.01.31,"-32,825","+8,292","28,439,493",24.41%
2012.01.30,"+19,505","-108,398","28,426,201",24.40%
2012.01.27,"+130,890",+942,"28,534,599",24.49%
2012.01.26,"+318,963","-76,965","28,531,657",24.49%
2012.01.25,"+85,473","+93,559","28,608,622",24.55%
2012.01.20,"+113,426","+49,868","28,515,063",24.47%
2012.01.19,"-32,491","+69,445","28,465,195",24.43%
2012.01.18,"-66,225","+231,853","28,395,750",24.37%
2012.01.17,"+116,071","-58,525","28,157,567",24.16%
2012.01.16,"+36,628","-2,501","28,188,522",24.19%
2012.01.13,"+497,825","+198,460","28,191,023",24.19%
2012.01.12,"+12,066","+53,988","27,964,563",24.00%
2012.01.11,"-150,025","+48,276","27,910,575",23.95%
2012.01.10,"-18,783","+31,911","27,862,299",23.91%
2012.01.09,"-45,729","+9,812","27,830,388",23.88%
2012.01.06,"-84,376","-44,588","27,720,576",23.79%
2012.01.05,"-37,878","-74,127","27,745,164",23.81%
2012.01.04,"-21,676","+40,285","27,654,291",23.73%
2012.01.03,"-54,334","-36,946","27,484,006",23.59%
2012.01.02,"-95,277","-49,614","27,501,952",23.60%
2011.12.29,"+70,937","-42,869","27,496,666",23.60%
2011.12.28,"+93,290","+53,229","27,622,435",23.71%
2011.12.27,"-117,154","+31,954","27,575,206",23.67%
2011.12.26,"-37,008","+23,153","27,543,252",23.64%
2011.12.23,"-130,839","+36,866","27,520,099",23.62%
2011.12.22,"-70,670","+14,426","27,499,712",23.60%
2011.12.21,"-22,964","+32,752","27,510,286",23.61%
2011.12.20,"-158,787","-166,585","27,475,534",23.58%
2011.12.19,"-61,979","+30,341","27,665,119",23.74%
2011.12.16,"+38,535","+42,952","27,654,778",23.73%
2011.12.15,"-37,124",+534,"27,631,826",23.71%
2011.12.14,"-15,585","-5,270","27,620,002",23.70%
2011.12.13,"+90,927","+31,292","27,625,272",23.71%
2011.12.12,"+59,275","-9,404","27,593,980",23.68%
2011.12.09,"+136,501","-22,704","27,591,054",23.68%
2011.12.08,"-5,024","+15,347","27,605,258",23.69%
2011.12.07,"-40,442","-35,992","27,589,911",23.68%
2011.12.06,"+119,940","-89,068","27,625,903",23.71%
2011.12.05,"+319,022","-12,451","27,714,971",23.79%
2011.12.02,"+158,439","-256,618","27,728,422",23.80%
2011.12.01,"+229,258","-195,508","27,966,040",24.00%
2011.11.30,"+330,666","-104,868","28,161,548",24.17%
2011.11.29,"+38,925","-146,974","28,276,416",24.27%
2011.11.28,"+219,814","-42,941","28,423,390",24.39%
2011.11.25,"-72,374","+12,922","28,482,311",24.44%
2011.11.24,"-332,388","+84,486","28,469,389",24.43%
2011.11.23,"-130,926","-201,016","28,384,903",24.36%
2011.11.22,"+29,244","-70,718","28,575,919",24.52%
2011.11.21,"+137,789","+116,704","28,596,637",24.54%
2011.11.18,"+17,804","+43,903","28,473,933",24.44%
2011.11.17,"-79,975","+49,150","28,430,030",24.40%
2011.11.16,"-66,669","+45,472","28,340,658",24.32%
2011.11.15,"+94,276","-26,234","28,295,186",24.28%
2011.11.14,"+141,233","-1,511,469","28,321,420",24.31%
2011.11.11,"-811,404","-1,147,446","29,832,889",25.60%
2011.11.10,"-331,548","-414,841","30,979,335",26.59%
2011.11.09,"+87,453","+17,239","31,349,276",26.90%
2011.11.08,"+198,988","+72,764","31,337,037",26.89%
2011.11.07,"+59,696","+162,402","31,244,273",26.81%
2011.11.04,"-242,513","+7,756","30,951,871",26.56%
2011.11.03,"-10,931","-296,589","30,964,115",26.57%
2011.11.02,"+34,399","-89,674","31,260,704",26.83%
2011.11.01,"-56,501","-187,949","31,403,609",26.95%
2011.10.31,"+80,501","-641,281","31,574,291",27.10%
2011.10.28,"-219,184","-623,674","32,062,839",27.52%
2011.10.27,"-107,467","+11,110","32,566,513",27.95%
2011.10.26,"+24,363","+1,425","32,583,403",27.96%
2011.10.25,"-81,802","+144,545","32,551,978",27.94%
2011.10.24,"-30,358","+123,168","32,407,433",27.81%
2011.10.21,"-232,362","-1,740,638","32,204,265",27.64%
2011.10.20,"+89,231","-436,451","33,944,438",29.13%
2011.10.19,"+63,564","-365,916","34,380,889",29.51%
2011.10.18,"+123,227","-466,509","34,736,805",29.81%
2011.10.17,"+102,422","-1,330,779","35,203,314",30.21%
2011.10.14,"-432,371","-1,456,624","36,515,093",31.34%
2011.10.13,"-310,793","-200,807","37,941,717",32.56%
2011.10.12,"+25,246","-33,421","38,142,524",32.73%
2011.10.11,"+63,905","+61,525","38,175,945",32.76%
2011.10.10,"+1,647","-34,166","38,114,420",32.71%
2011.10.07,"-28,976","+241,667","38,148,586",32.74%
2011.10.06,"+143,408","+26,670","37,906,919",32.53%
2011.10.05,"+120,140","-6,684","37,880,249",32.51%
2011.10.04,"+101,966","+20,587","37,886,933",32.51%
2011.09.30,"-190,512","+217,564","37,866,346",32.50%
2011.09.29,"+114,157","-104,847","37,677,282",32.33%
2011.09.28,"+102,749","+261,766","37,782,129",32.42%
2011.09.27,"+18,089","+188,515","37,520,363",32.20%
2011.09.26,"+49,218","+236,028","37,331,848",32.04%
2011.09.23,"-40,086","+235,249","37,090,820",31.83%
2011.09.22,"+63,484","-56,474","36,855,571",31.63%
2011.09.21,"+40,282","+22,842","36,912,045",31.68%
2011.09.20,"+101,487","-82,064","36,889,203",31.66%
2011.09.19,"+61,864","+9,317","36,971,267",31.73%
2011.09.16,"-61,528","-118,229","36,961,950",31.72%
2011.09.15,"+66,140","-297,331","37,080,179",31.82%
2011.09.14,"-47,509","+55,112","37,327,510",32.03%
2011.09.09,"-61,626","-1,433","37,272,398",31.99%
2011.09.08,"-64,485","+14,852","37,273,831",31.99%
2011.09.07,"-9,840","+10,232","37,258,979",31.98%
2011.09.06,"-86,994","+2,194","37,248,747",31.97%
2011.09.05,"+74,186","-54,433","37,319,553",32.03%
2011.09.02,"+37,721","-4,669","37,373,986",32.07%
2011.09.01,"+4,930","-10,552","37,378,655",32.08%
2011.08.31,"+135,751","-405,638","37,389,207",32.09%
2011.08.30,"+22,761","-119,601","37,974,845",32.59%
2011.08.29,"+58,399","-200,294","38,099,846",32.70%
2011.08.26,"+161,844","-290,125","38,271,640",32.84%
2011.08.25,"+52,018","-184,067","38,561,765",33.10%
2011.08.24,"+58,943","-124,934","38,745,832",33.25%
2011.08.23,"-21,879","+798,105","38,870,766",33.36%
2011.08.22,"+63,620","+160,136","38,072,661",32.68%
2011.08.19,"+10,922","-85,147","37,912,525",32.54%
2011.08.18,"+66,037","+13,935","38,045,597",32.65%
2011.08.17,"+125,039","-15,750","38,031,662",32.64%
2011.08.16,"+69,306","+18,250","38,047,412",32.65%
2011.08.12,"+20,602","+72,033","38,110,048",32.71%
2011.08.11,"+59,938","+50,024","38,038,015",32.65%
2011.08.10,"+23,008","-181,189","38,020,105",32.63%
2011.08.09,"+19,958","-112,794","38,201,294",32.79%
2011.08.08,"+55,691","+21,476","38,314,088",32.88%
2011.08.05,"+48,077","-186,932","38,192,612",32.78%
2011.08.04,"+42,498","-31,926","38,379,544",32.94%
2011.08.03,"+39,326","-145,177","38,411,470",32.97%
2011.08.02,"-98,787","-44,155","38,556,647",33.09%
2011.08.01,"+47,915","-125,865","38,600,802",33.13%
2011.07.29,"+13,501","-92,621","38,726,667",33.24%
2011.07.28,"+15,881","-215,408","38,819,288",33.32%
2011.07.27,"-16,494","-316,779","39,034,696",33.50%
2011.07.26,"-101,041","+27,505","39,351,475",33.77%
2011.07.25,"-184,137","+158,776","39,323,970",33.75%
2011.07.22,"+118,648","+65,912","39,165,194",33.61%
2011.07.21,"-22,325","-163,076","39,099,282",33.56%
2011.07.20,"+50,175","-98,533","39,262,358",33.70%
2011.07.19,"+123,913","-87,817","39,360,891",33.78%
2011.07.18,"+28,630","-47,046","39,448,708",33.86%
2011.07.15,"-41,330","-4,413","39,495,754",33.90%
2011.07.14,"+119,490","+2,870","39,466,627",33.87%
2011.07.13,"+62,874","-60,619","39,463,757",33.87%
2011.07.12,"+31,044","-28,670","39,524,376",33.92%
2011.07.11,+886,"+15,324","39,553,046",33.95%
2011.07.08,"+8,797","+10,868","39,537,722",33.93%
2011.07.07,"-31,104","+10,034","39,526,854",33.92%
2011.07.06,"-118,727","+44,564","39,516,820",33.92%
2011.07.05,"-93,143","-79,109","39,472,256",33.88%
2011.07.04,"-201,072","+16,697","39,551,365",33.95%
2011.07.01,"-69,771","+34,591","39,534,668",33.93%
2011.06.30,"+9,493","-8,440","39,500,077",33.90%
2011.06.29,"-2,149","+212,360","39,508,517",33.91%
2011.06.28,"-61,502","+275,795","39,296,157",33.73%
2011.06.27,"-98,730","-1,238","39,020,362",33.49%
2011.06.24,"+46,063","+213,196","39,021,600",33.49%
2011.06.23,"-19,148","+59,149","38,808,404",33.31%
2011.06.22,"-41,303","-4,100","38,796,255",33.30%
2011.06.21,"-104,123","+115,582","38,800,355",33.30%
2011.06.20,"-131,071","+171,263","38,684,773",33.20%
2011.06.17,"+25,682","+113,116","38,583,510",33.11%
2011.06.16,"+84,765","+166,290","38,470,394",33.02%
2011.06.15,"+174,951","+32,746","38,304,104",32.88%
2011.06.14,"+53,059","-1,106","38,273,358",32.85%
2011.06.13,"+128,217","-23,979","38,274,464",32.85%
2011.06.10,"-19,638","-11,441","38,298,443",32.87%
2011.06.09,"+46,379","+43,465","38,307,884",32.88%
2011.06.08,"+181,423","+60,064","38,264,419",32.84%
2011.06.07,"+169,477","+13,203","38,204,355",32.79%
2011.06.03,"+128,977","-2,021","38,191,152",32.78%
2011.06.02,"+61,350","-217,811","38,193,173",32.78%
2011.06.01,"+49,907","-10,782","38,344,524",32.91%
2011.05.31,"-37,598","+273,771","38,255,306",32.83%
2011.05.30,"+637,537","-118,063","37,781,535",32.43%
2011.05.27,"+44,311","+22,727","37,899,598",32.53%
2011.05.26,"+93,267","-25,568","37,476,871",32.27%
2011.05.25,"+262,002","+39,147","37,502,439",32.29%
2011.05.24,"+1,343","+59,135","37,463,292",32.26%
2011.05.23,"+8,834","-33,270","37,404,157",32.21%
2011.05.20,"+17,996","-138,377","37,437,427",32.23%
2011.05.19,"+16,174","-112,850","37,575,804",32.35%
2011.05.18,"-3,218","+45,892","37,688,654",32.45%
2011.05.17,"-5,996","+95,034","37,642,762",32.41%
2011.05.16,"+7,793","-36,441","37,547,728",32.33%
2011.05.13,"-22,856","-61,454","37,584,169",32.36%
2011.05.12,"-7,160","+54,895","37,645,623",32.41%
2011.05.11,"-26,272","-15,368","37,590,728",32.37%
2011.05.09,"-29,038","-28,868","37,606,096",32.38%
2011.05.06,"+24,371","-50,581","37,634,964",32.40%
2011.05.04,"-66,419","-20,521","37,718,545",32.48%
2011.05.03,"-189,414","-84,806","37,319,066",32.13%
2011.05.02,"+93,958","-35,762","37,403,872",32.20%
2011.04.29,"+85,263","-174,697","37,439,634",32.24%
2011.04.28,"-25,978","-65,269","37,614,331",32.39%
2011.04.27,"-52,813","-41,950","37,679,600",32.44%
2011.04.26,"-34,005","-234,324","37,721,550",32.48%
2011.04.25,"-31,427","-98,698","37,575,874",32.35%
2011.04.22,"+13,591","+31,895","37,424,572",32.22%
2011.04.21,"-20,884","-86,474","37,392,677",32.20%
2011.04.20,"-100,528","-124,357","37,479,151",32.27%
2011.04.19,"+256,179","+158,402","37,603,508",32.38%
2011.04.18,"+92,008","+3,753","37,445,106",32.24%
2011.04.15,"+62,545","+1,870","37,441,353",32.24%
2011.04.14,"-1,908","-45,302","37,439,483",32.24%
2011.04.13,"+2,920","+12,449","37,484,785",32.27%
2011.04.12,"-108,135","-47,200","37,472,336",32.26%
2011.04.11,"-112,631","+22,027","37,519,536",32.30%
2011.04.08,"-40,789","-78,655","37,497,509",32.29%
2011.04.07,"+43,718","-122,569","37,576,164",32.35%
2011.04.06,"-16,306","-32,307","37,698,733",32.46%
2011.04.05,"+82,966","+25,218","37,731,040",32.49%
2011.04.04,"+52,448","+31,996","37,705,822",32.46%
2011.04.01,"+19,350","-14,873","37,673,826",32.44%
2011.03.31,"-13,583","+94,085","37,688,699",32.45%
2011.03.30,"-59,236","+256,086","37,594,614",32.37%
2011.03.29,"+34,686","+8,947","37,338,528",32.15%
2011.03.28,"-10,308","-16,845","37,329,581",32.14%
2011.03.25,"-61,989","+24,954","37,346,426",32.16%
2011.03.24,"+4,552","+40,491","37,321,472",32.13%
2011.03.23,"-85,319","+36,650","37,280,981",32.10%
2011.03.22,"-57,164","+46,113","37,244,331",32.07%
2011.03.21,"-13,911","-163,389","37,198,218",32.03%
2011.03.18,"-32,385","+106,778","37,311,607",32.13%
